target,target_week,target_year,location,type,quantile,value
2 wk ahead,10,2022,HE,quantile,0.025,2002
2 wk ahead,10,2022,HE,quantile,0.25,3990
2 wk ahead,10,2022,HE,quantile,0.5,5088
2 wk ahead,10,2022,HE,quantile,0.75,6224
2 wk ahead,10,2022,HE,quantile,0.975,13963
,,,,,,
1 wk ahead,9,2022,MV,point,NA,1703
1 wk ahead,9,2022,MV,quantile,0.025,1115
1 wk ahead,9,2022,MV,quantile,0.25,1584
1 wk ahead,9,2022,MV,quantile,0.5,1703
1 wk ahead,9,2022,MV,quantile,0.75,1844
1 wk ahead,9,2022,MV,quantile,0.975,2451
2 wk ahead,10,2022,MV,point,NA,1595
2 wk ahead,10,2022,MV,quantile,0.025,420
2 wk ahead,10,2022,MV,quantile,0.25,1258
2 wk ahead,10,2022,MV,quantile,0.5,1595
2 wk ahead,10,2022,MV,quantile,0.75,1939
2 wk ahead,10,2022,MV,quantile,0.975,3457
,,,,,,
1 wk ahead,9,2022,NI,point,NA,11019
1 wk ahead,9,2022,NI,quantile,0.025,10008
1 wk ahead,9,2022,NI,quantile,0.25,10525
1 wk ahead,9,2022,NI,quantile,0.5,11019
1 wk ahead,9,2022,NI,quantile,0.75,11704
1 wk ahead,9,2022,NI,quantile,0.975,13308
2 wk ahead,10,2022,NI,point,NA,10001
2 wk ahead,10,2022,NI,quantile,0.025,6817
2 wk ahead,10,2022,NI,quantile,0.25,8803
2 wk ahead,10,2022,NI,quantile,0.5,10001
2 wk ahead,10,2022,NI,quantile,0.75,11503
2 wk ahead,10,2022,NI,quantile,0.975,15357
,,,,,,
1 wk ahead,9,2022,NW,point,NA,36578
1 wk ahead,9,2022,NW,quantile,0.025,33321
1 wk ahead,9,2022,NW,quantile,0.25,35395
1 wk ahead,9,2022,NW,quantile,0.5,36578
1 wk ahead,9,2022,NW,quantile,0.75,38514
1 wk ahead,9,2022,NW,quantile,0.975,45549
2 wk ahead,10,2022,NW,point,NA,39599
2 wk ahead,10,2022,NW,quantile,0.025,19483
2 wk ahead,10,2022,NW,quantile,0.25,33902
2 wk ahead,10,2022,NW,quantile,0.5,39599
2 wk ahead,10,2022,NW,quantile,0.75,47882
2 wk ahead,10,2022,NW,quantile,0.975,73122
,,,,,,
1 wk ahead,9,2022,RP,point,NA,11041
1 wk ahead,9,2022,RP,quantile,0.025,8928
1 wk ahead,9,2022,RP,quantile,0.25,10473
1 wk ahead,9,2022,RP,quantile,0.5,11041
1 wk ahead,9,2022,RP,quantile,0.75,11859
1 wk ahead,9,2022,RP,quantile,0.975,14107
2 wk ahead,10,2022,RP,point,NA,13154
2 wk ahead,10,2022,RP,quantile,0.025,7742
2 wk ahead,10,2022,RP,quantile,0.25,11887
2 wk ahead,10,2022,RP,quantile,0.5,13154
2 wk ahead,10,2022,RP,quantile,0.75,15081
2 wk ahead,10,2022,RP,quantile,0.975,18939
,,,,,,
1 wk ahead,9,2022,SL,point,NA,1043
1 wk ahead,9,2022,SL,quantile,0.025,511
1 wk ahead,9,2022,SL,quantile,0.25,824
1 wk ahead,9,2022,SL,quantile,0.5,1043
1 wk ahead,9,2022,SL,quantile,0.75,1410
1 wk ahead,9,2022,SL,quantile,0.975,1925
2 wk ahead,10,2022,SL,point,NA,2395
2 wk ahead,10,2022,SL,quantile,0.025,1043
2 wk ahead,10,2022,SL,quantile,0.25,1710
2 wk ahead,10,2022,SL,quantile,0.5,2395
2 wk ahead,10,2022,SL,quantile,0.75,3096
2 wk ahead,10,2022,SL,quantile,0.975,4137
,,,,,,
1 wk ahead,9,2022,SN,point,NA,6054
1 wk ahead,9,2022,SN,quantile,0.025,3048
1 wk ahead,9,2022,SN,quantile,0.25,5024
1 wk ahead,9,2022,SN,quantile,0.5,6054
1 wk ahead,9,2022,SN,quantile,0.75,7649
1 wk ahead,9,2022,SN,quantile,0.975,10509
2 wk ahead,10,2022,SN,point,NA,8432
2 wk ahead,10,2022,SN,quantile,0.025,1874
2 wk ahead,10,2022,SN,quantile,0.25,5891
2 wk ahead,10,2022,SN,quantile,0.5,8432
2 wk ahead,10,2022,SN,quantile,0.75,12138
2 wk ahead,10,2022,SN,quantile,0.975,16439
,,,,,,
1 wk ahead,9,2022,ST,point,NA,6716
1 wk ahead,9,2022,ST,quantile,0.025,5408
1 wk ahead,9,2022,ST,quantile,0.25,6195
1 wk ahead,9,2022,ST,quantile,0.5,6716
1 wk ahead,9,2022,ST,quantile,0.75,7401
1 wk ahead,9,2022,ST,quantile,0.975,8751
2 wk ahead,10,2022,ST,point,NA,7604
2 wk ahead,10,2022,ST,quantile,0.025,3832
2 wk ahead,10,2022,ST,quantile,0.25,6549
2 wk ahead,10,2022,ST,quantile,0.5,7604
2 wk ahead,10,2022,ST,quantile,0.75,8913
2 wk ahead,10,2022,ST,quantile,0.975,12460
,,,,,,
1 wk ahead,9,2022,SH,point,NA,3300
1 wk ahead,9,2022,SH,quantile,0.025,2538
1 wk ahead,9,2022,SH,quantile,0.25,3155
1 wk ahead,9,2022,SH,quantile,0.5,3300
1 wk ahead,9,2022,SH,quantile,0.75,3419
1 wk ahead,9,2022,SH,quantile,0.975,3957
2 wk ahead,10,2022,SH,point,NA,3541
2 wk ahead,10,2022,SH,quantile,0.025,1748
2 wk ahead,10,2022,SH,quantile,0.25,2750
2 wk ahead,10,2022,SH,quantile,0.5,3541
2 wk ahead,10,2022,SH,quantile,0.75,4300
2 wk ahead,10,2022,SH,quantile,0.975,5472
,,,,,,
1 wk ahead,9,2022,TH,point,NA,5126
1 wk ahead,9,2022,TH,quantile,0.025,4132
1 wk ahead,9,2022,TH,quantile,0.25,4793
1 wk ahead,9,2022,TH,quantile,0.5,5126
1 wk ahead,9,2022,TH,quantile,0.75,5539
1 wk ahead,9,2022,TH,quantile,0.975,6069
2 wk ahead,10,2022,TH,point,NA,6026
2 wk ahead,10,2022,TH,quantile,0.025,4366
2 wk ahead,10,2022,TH,quantile,0.25,5172
2 wk ahead,10,2022,TH,quantile,0.5,6026
2 wk ahead,10,2022,TH,quantile,0.75,6991
2 wk ahead,10,2022,TH,quantile,0.975,8036
