target,target_week,target_year,location,type,quantile,value
2 wk ahead,46,2021,BB,quantile,0.75,3832
2 wk ahead,46,2021,BB,quantile,0.975,4086

1 wk ahead,45,2021,HB,point,NA,107
1 wk ahead,45,2021,HB,quantile,0.025,45
1 wk ahead,45,2021,HB,quantile,0.25,85
1 wk ahead,45,2021,HB,quantile,0.5,107
1 wk ahead,45,2021,HB,quantile,0.75,127
1 wk ahead,45,2021,HB,quantile,0.975,179
2 wk ahead,46,2021,HB,point,NA,138
2 wk ahead,46,2021,HB,quantile,0.025,43
2 wk ahead,46,2021,HB,quantile,0.25,87
2 wk ahead,46,2021,HB,quantile,0.5,138
2 wk ahead,46,2021,HB,quantile,0.75,206
2 wk ahead,46,2021,HB,quantile,0.975,297

1 wk ahead,45,2021,HH,point,NA,555
1 wk ahead,45,2021,HH,quantile,0.025,407
1 wk ahead,45,2021,HH,quantile,0.25,511
1 wk ahead,45,2021,HH,quantile,0.5,555
1 wk ahead,45,2021,HH,quantile,0.75,606
1 wk ahead,45,2021,HH,quantile,0.975,698
2 wk ahead,46,2021,HH,point,NA,644
2 wk ahead,46,2021,HH,quantile,0.025,408
2 wk ahead,46,2021,HH,quantile,0.25,561
2 wk ahead,46,2021,HH,quantile,0.5,644
2 wk ahead,46,2021,HH,quantile,0.75,728
2 wk ahead,46,2021,HH,quantile,0.975,865

1 wk ahead,45,2021,HE,point,NA,200
1 wk ahead,45,2021,HE,quantile,0.025,121
1 wk ahead,45,2021,HE,quantile,0.25,154
1 wk ahead,45,2021,HE,quantile,0.5,200
1 wk ahead,45,2021,HE,quantile,0.75,271
1 wk ahead,45,2021,HE,quantile,0.975,347
2 wk ahead,46,2021,HE,point,NA,234
2 wk ahead,46,2021,HE,quantile,0.025,111
2 wk ahead,46,2021,HE,quantile,0.25,146
2 wk ahead,46,2021,HE,quantile,0.5,234
2 wk ahead,46,2021,HE,quantile,0.75,389
2 wk ahead,46,2021,HE,quantile,0.975,589

1 wk ahead,45,2021,MV,point,NA,229
1 wk ahead,45,2021,MV,quantile,0.025,191
1 wk ahead,45,2021,MV,quantile,0.25,212
1 wk ahead,45,2021,MV,quantile,0.5,229
1 wk ahead,45,2021,MV,quantile,0.75,257
1 wk ahead,45,2021,MV,quantile,0.975,296
2 wk ahead,46,2021,MV,point,NA,283
2 wk ahead,46,2021,MV,quantile,0.025,186
2 wk ahead,46,2021,MV,quantile,0.25,242
2 wk ahead,46,2021,MV,quantile,0.5,283
2 wk ahead,46,2021,MV,quantile,0.75,335
2 wk ahead,46,2021,MV,quantile,0.975,390

1 wk ahead,45,2021,NI,point,NA,834
1 wk ahead,45,2021,NI,quantile,0.025,630
1 wk ahead,45,2021,NI,quantile,0.25,754
1 wk ahead,45,2021,NI,quantile,0.5,834
1 wk ahead,45,2021,NI,quantile,0.75,917
1 wk ahead,45,2021,NI,quantile,0.975,1167
2 wk ahead,46,2021,NI,point,NA,1225
2 wk ahead,46,2021,NI,quantile,0.025,831
2 wk ahead,46,2021,NI,quantile,0.25,1116
2 wk ahead,46,2021,NI,quantile,0.5,1225
2 wk ahead,46,2021,NI,quantile,0.75,1390
2 wk ahead,46,2021,NI,quantile,0.975,1780

1 wk ahead,45,2021,NW,point,NA,6550
1 wk ahead,45,2021,NW,quantile,0.025,5621
1 wk ahead,45,2021,NW,quantile,0.25,6144
1 wk ahead,45,2021,NW,quantile,0.5,6550
1 wk ahead,45,2021,NW,quantile,0.75,6972
1 wk ahead,45,2021,NW,quantile,0.975,8299
2 wk ahead,46,2021,NW,point,NA,7074
2 wk ahead,46,2021,NW,quantile,0.025,3727
2 wk ahead,46,2021,NW,quantile,0.25,6056
2 wk ahead,46,2021,NW,quantile,0.5,7074
2 wk ahead,46,2021,NW,quantile,0.75,8101
2 wk ahead,46,2021,NW,quantile,0.975,10428

1 wk ahead,45,2021,RP,point,NA,1929
1 wk ahead,45,2021,RP,quantile,0.025,1428
1 wk ahead,45,2021,RP,quantile,0.25,1782
1 wk ahead,45,2021,RP,quantile,0.5,1929
1 wk ahead,45,2021,RP,quantile,0.75,2136
1 wk ahead,45,2021,RP,quantile,0.975,2539
2 wk ahead,46,2021,RP,point,NA,2347
2 wk ahead,46,2021,RP,quantile,0.025,1590
2 wk ahead,46,2021,RP,quantile,0.25,2024
2 wk ahead,46,2021,RP,quantile,0.5,2347
2 wk ahead,46,2021,RP,quantile,0.75,2692
2 wk ahead,46,2021,RP,quantile,0.975,3127

1 wk ahead,45,2021,SL,point,NA,183
1 wk ahead,45,2021,SL,quantile,0.025,119
1 wk ahead,45,2021,SL,quantile,0.25,138
1 wk ahead,45,2021,SL,quantile,0.5,183
1 wk ahead,45,2021,SL,quantile,0.75,232
1 wk ahead,45,2021,SL,quantile,0.975,265
2 wk ahead,46,2021,SL,point,NA,340
2 wk ahead,46,2021,SL,quantile,0.025,194
2 wk ahead,46,2021,SL,quantile,0.25,266
2 wk ahead,46,2021,SL,quantile,0.5,340
2 wk ahead,46,2021,SL,quantile,0.75,421
2 wk ahead,46,2021,SL,quantile,0.975,520

1 wk ahead,45,2021,SN,point,NA,4586
1 wk ahead,45,2021,SN,quantile,0.025,4397
1 wk ahead,45,2021,SN,quantile,0.25,4498
1 wk ahead,45,2021,SN,quantile,0.5,4586
1 wk ahead,45,2021,SN,quantile,0.75,4676
1 wk ahead,45,2021,SN,quantile,0.975,4839
2 wk ahead,46,2021,SN,point,NA,6569
2 wk ahead,46,2021,SN,quantile,0.025,6048
2 wk ahead,46,2021,SN,quantile,0.25,6461
2 wk ahead,46,2021,SN,quantile,0.5,6569
2 wk ahead,46,2021,SN,quantile,0.75,6733
2 wk ahead,46,2021,SN,quantile,0.975,7091

1 wk ahead,45,2021,ST,point,NA,1364
1 wk ahead,45,2021,ST,quantile,0.025,1175
1 wk ahead,45,2021,ST,quantile,0.25,1309
1 wk ahead,45,2021,ST,quantile,0.5,1364
1 wk ahead,45,2021,ST,quantile,0.75,1429
1 wk ahead,45,2021,ST,quantile,0.975,1539
2 wk ahead,46,2021,ST,point,NA,1903
2 wk ahead,46,2021,ST,quantile,0.025,1593
2 wk ahead,46,2021,ST,quantile,0.25,1795
2 wk ahead,46,2021,ST,quantile,0.5,1903
2 wk ahead,46,2021,ST,quantile,0.75,1997
2 wk ahead,46,2021,ST,quantile,0.975,2221

1 wk ahead,45,2021,SH,point,NA,400
1 wk ahead,45,2021,SH,quantile,0.025,310
1 wk ahead,45,2021,SH,quantile,0.25,353
1 wk ahead,45,2021,SH,quantile,0.5,400
1 wk ahead,45,2021,SH,quantile,0.75,447
1 wk ahead,45,2021,SH,quantile,0.975,512
2 wk ahead,46,2021,SH,point,NA,421
2 wk ahead,46,2021,SH,quantile,0.025,238
2 wk ahead,46,2021,SH,quantile,0.25,338
2 wk ahead,46,2021,SH,quantile,0.5,421
2 wk ahead,46,2021,SH,quantile,0.75,507
2 wk ahead,46,2021,SH,quantile,0.975,632

1 wk ahead,45,2021,TH,point,NA,363
1 wk ahead,45,2021,TH,quantile,0.025,209
1 wk ahead,45,2021,TH,quantile,0.25,326
1 wk ahead,45,2021,TH,quantile,0.5,363
1 wk ahead,45,2021,TH,quantile,0.75,412
1 wk ahead,45,2021,TH,quantile,0.975,470
2 wk ahead,46,2021,TH,point,NA,389
2 wk ahead,46,2021,TH,quantile,0.025,155
2 wk ahead,46,2021,TH,quantile,0.25,311
2 wk ahead,46,2021,TH,quantile,0.5,389
2 wk ahead,46,2021,TH,quantile,0.75,461
2 wk ahead,46,2021,TH,quantile,0.975,589
