target,target_week,target_year,location,type,quantile,value
1 wk ahead,10,2022,BW,point,NA,2239
1 wk ahead,10,2022,BW,quantile,0.025,1962
1 wk ahead,10,2022,BW,quantile,0.25,2107
1 wk ahead,10,2022,BW,quantile,0.5,2239
1 wk ahead,10,2022,BW,quantile,0.75,2345
1 wk ahead,10,2022,BW,quantile,0.975,2623
2 wk ahead,11,2022,BW,point,NA,2322
2 wk ahead,11,2022,BW,quantile,0.025,1596
2 wk ahead,11,2022,BW,quantile,0.25,2074
2 wk ahead,11,2022,BW,quantile,0.5,2322
2 wk ahead,11,2022,BW,quantile,0.75,2542
2 wk ahead,11,2022,BW,quantile,0.975,3249
,,,,,,
1 wk ahead,10,2022,BY,point,NA,3907
1 wk ahead,10,2022,BY,quantile,0.025,3494
1 wk ahead,10,2022,BY,quantile,0.25,3762
1 wk ahead,10,2022,BY,quantile,0.5,3907
1 wk ahead,10,2022,BY,quantile,0.75,4145
1 wk ahead,10,2022,BY,quantile,0.975,4577
2 wk ahead,11,2022,BY,point,NA,4930
2 wk ahead,11,2022,BY,quantile,0.025,998
2 wk ahead,11,2022,BY,quantile,0.25,3792
2 wk ahead,11,2022,BY,quantile,0.5,4930
2 wk ahead,11,2022,BY,quantile,0.75,6029
2 wk ahead,11,2022,BY,quantile,0.975,8168
,,,,,,
1 wk ahead,10,2022,BE,point,NA,-
1 wk ahead,10,2022,BE,quantile,0.025,-
1 wk ahead,10,2022,BE,quantile,0.25,-
1 wk ahead,10,2022,BE,quantile,0.5,-
1 wk ahead,10,2022,BE,quantile,0.75,-
1 wk ahead,10,2022,BE,quantile,0.975,-
2 wk ahead,11,2022,BE,point,NA,-
2 wk ahead,11,2022,BE,quantile,0.025,-
2 wk ahead,11,2022,BE,quantile,0.25,-
2 wk ahead,11,2022,BE,quantile,0.5,-
2 wk ahead,11,2022,BE,quantile,0.75,-
2 wk ahead,11,2022,BE,quantile,0.975,-
,,,,,,
1 wk ahead,10,2022,BB,point,NA,872
1 wk ahead,10,2022,BB,quantile,0.025,749
1 wk ahead,10,2022,BB,quantile,0.25,810
1 wk ahead,10,2022,BB,quantile,0.5,872
1 wk ahead,10,2022,BB,quantile,0.75,929
1 wk ahead,10,2022,BB,quantile,0.975,1047
2 wk ahead,11,2022,BB,point,NA,895
2 wk ahead,11,2022,BB,quantile,0.025,410
2 wk ahead,11,2022,BB,quantile,0.25,768
2 wk ahead,11,2022,BB,quantile,0.5,895
2 wk ahead,11,2022,BB,quantile,0.75,1038
2 wk ahead,11,2022,BB,quantile,0.975,1355
,,,,,,
1 wk ahead,10,2022,HB,point,NA,29
1 wk ahead,10,2022,HB,quantile,0.025,14
1 wk ahead,10,2022,HB,quantile,0.25,21
1 wk ahead,10,2022,HB,quantile,0.5,29
1 wk ahead,10,2022,HB,quantile,0.75,35
1 wk ahead,10,2022,HB,quantile,0.975,40
2 wk ahead,11,2022,HB,point,NA,34
2 wk ahead,11,2022,HB,quantile,0.025,0
2 wk ahead,11,2022,HB,quantile,0.25,18
2 wk ahead,11,2022,HB,quantile,0.5,34
2 wk ahead,11,2022,HB,quantile,0.75,44
2 wk ahead,11,2022,HB,quantile,0.975,71
,,,,,,
1 wk ahead,10,2022,HH,point,NA,109
1 wk ahead,10,2022,HH,quantile,0.025,66
1 wk ahead,10,2022,HH,quantile,0.25,92
1 wk ahead,10,2022,HH,quantile,0.5,109
1 wk ahead,10,2022,HH,quantile,0.75,121
1 wk ahead,10,2022,HH,quantile,0.975,147
2 wk ahead,11,2022,HH,point,NA,138
2 wk ahead,11,2022,HH,quantile,0.025,76
2 wk ahead,11,2022,HH,quantile,0.25,90
2 wk ahead,11,2022,HH,quantile,0.5,138
2 wk ahead,11,2022,HH,quantile,0.75,193
2 wk ahead,11,2022,HH,quantile,0.975,227
,,,,,,
1 wk ahead,10,2022,HE,point,NA,643
1 wk ahead,10,2022,HE,quantile,0.025,532
1 wk ahead,10,2022,HE,quantile,0.25,571
1 wk ahead,10,2022,HE,quantile,0.5,643
1 wk ahead,10,2022,HE,quantile,0.75,702
1 wk ahead,10,2022,HE,quantile,0.975,879
2 wk ahead,11,2022,HE,point,NA,823
2 wk ahead,11,2022,HE,quantile,0.025,483
2 wk ahead,11,2022,HE,quantile,0.25,703
2 wk ahead,11,2022,HE,quantile,0.5,823
2 wk ahead,11,2022,HE,quantile,0.75,929
2 wk ahead,11,2022,HE,quantile,0.975,1214
,,,,,,
1 wk ahead,10,2022,MV,point,NA,173
1 wk ahead,10,2022,MV,quantile,0.025,142
1 wk ahead,10,2022,MV,quantile,0.25,159
1 wk ahead,10,2022,MV,quantile,0.5,173
1 wk ahead,10,2022,MV,quantile,0.75,186
1 wk ahead,10,2022,MV,quantile,0.975,205
2 wk ahead,11,2022,MV,point,NA,197
2 wk ahead,11,2022,MV,quantile,0.025,132
2 wk ahead,11,2022,MV,quantile,0.25,168
2 wk ahead,11,2022,MV,quantile,0.5,197
2 wk ahead,11,2022,MV,quantile,0.75,219
2 wk ahead,11,2022,MV,quantile,0.975,257
,,,,,,
1 wk ahead,10,2022,NI,point,NA,1000
1 wk ahead,10,2022,NI,quantile,0.025,885
1 wk ahead,10,2022,NI,quantile,0.25,947
1 wk ahead,10,2022,NI,quantile,0.5,1000
1 wk ahead,10,2022,NI,quantile,0.75,1044
1 wk ahead,10,2022,NI,quantile,0.975,1136
2 wk ahead,11,2022,NI,point,NA,1069
2 wk ahead,11,2022,NI,quantile,0.025,808
2 wk ahead,11,2022,NI,quantile,0.25,984
2 wk ahead,11,2022,NI,quantile,0.5,1069
2 wk ahead,11,2022,NI,quantile,0.75,1152
2 wk ahead,11,2022,NI,quantile,0.975,1311
,,,,,,
1 wk ahead,10,2022,NW,point,NA,4985
1 wk ahead,10,2022,NW,quantile,0.025,4247
1 wk ahead,10,2022,NW,quantile,0.25,4736
1 wk ahead,10,2022,NW,quantile,0.5,4985
1 wk ahead,10,2022,NW,quantile,0.75,5194
1 wk ahead,10,2022,NW,quantile,0.975,5595
2 wk ahead,11,2022,NW,point,NA,5664
2 wk ahead,11,2022,NW,quantile,0.025,3653
2 wk ahead,11,2022,NW,quantile,0.25,5085
2 wk ahead,11,2022,NW,quantile,0.5,5664
2 wk ahead,11,2022,NW,quantile,0.75,6256
2 wk ahead,11,2022,NW,quantile,0.975,7967
,,,,,,
1 wk ahead,10,2022,RP,point,NA,1863
1 wk ahead,10,2022,RP,quantile,0.025,1712
1 wk ahead,10,2022,RP,quantile,0.25,1805
1 wk ahead,10,2022,RP,quantile,0.5,1863
1 wk ahead,10,2022,RP,quantile,0.75,1924
1 wk ahead,10,2022,RP,quantile,0.975,2028
2 wk ahead,11,2022,RP,point,NA,2012
2 wk ahead,11,2022,RP,quantile,0.025,1593
2 wk ahead,11,2022,RP,quantile,0.25,1886
2 wk ahead,11,2022,RP,quantile,0.5,2012
2 wk ahead,11,2022,RP,quantile,0.75,2145
2 wk ahead,11,2022,RP,quantile,0.975,2461
,,,,,,
1 wk ahead,10,2022,SL,point,NA,299
1 wk ahead,10,2022,SL,quantile,0.025,241
1 wk ahead,10,2022,SL,quantile,0.25,275
1 wk ahead,10,2022,SL,quantile,0.5,299
1 wk ahead,10,2022,SL,quantile,0.75,323
1 wk ahead,10,2022,SL,quantile,0.975,375
2 wk ahead,11,2022,SL,point,NA,352
2 wk ahead,11,2022,SL,quantile,0.025,204
2 wk ahead,11,2022,SL,quantile,0.25,286
2 wk ahead,11,2022,SL,quantile,0.5,352
2 wk ahead,11,2022,SL,quantile,0.75,418
2 wk ahead,11,2022,SL,quantile,0.975,545
,,,,,,
1 wk ahead,10,2022,SN,point,NA,806
1 wk ahead,10,2022,SN,quantile,0.025,511
1 wk ahead,10,2022,SN,quantile,0.25,723
1 wk ahead,10,2022,SN,quantile,0.5,806
1 wk ahead,10,2022,SN,quantile,0.75,915
1 wk ahead,10,2022,SN,quantile,0.975,1186
2 wk ahead,11,2022,SN,point,NA,1132
2 wk ahead,11,2022,SN,quantile,0.025,625
2 wk ahead,11,2022,SN,quantile,0.25,903
2 wk ahead,11,2022,SN,quantile,0.5,1132
2 wk ahead,11,2022,SN,quantile,0.75,1383
2 wk ahead,11,2022,SN,quantile,0.975,1731
,,,,,,
1 wk ahead,10,2022,ST,point,NA,607
1 wk ahead,10,2022,ST,quantile,0.025,471
1 wk ahead,10,2022,ST,quantile,0.25,552
1 wk ahead,10,2022,ST,quantile,0.5,607
1 wk ahead,10,2022,ST,quantile,0.75,668
1 wk ahead,10,2022,ST,quantile,0.975,764
2 wk ahead,11,2022,ST,point,NA,751
2 wk ahead,11,2022,ST,quantile,0.025,417
2 wk ahead,11,2022,ST,quantile,0.25,642
2 wk ahead,11,2022,ST,quantile,0.5,751
2 wk ahead,11,2022,ST,quantile,0.75,868
2 wk ahead,11,2022,ST,quantile,0.975,1107
,,,,,,
1 wk ahead,10,2022,SH,point,NA,392
1 wk ahead,10,2022,SH,quantile,0.025,331
1 wk ahead,10,2022,SH,quantile,0.25,363
1 wk ahead,10,2022,SH,quantile,0.5,392
1 wk ahead,10,2022,SH,quantile,0.75,413
1 wk ahead,10,2022,SH,quantile,0.975,459
2 wk ahead,11,2022,SH,point,NA,481
2 wk ahead,11,2022,SH,quantile,0.025,314
2 wk ahead,11,2022,SH,quantile,0.25,402
2 wk ahead,11,2022,SH,quantile,0.5,481
2 wk ahead,11,2022,SH,quantile,0.75,555
2 wk ahead,11,2022,SH,quantile,0.975,626
,,,,,,
1 wk ahead,10,2022,TH,point,NA,613
1 wk ahead,10,2022,TH,quantile,0.025,492
1 wk ahead,10,2022,TH,quantile,0.25,570
1 wk ahead,10,2022,TH,quantile,0.5,613
1 wk ahead,10,2022,TH,quantile,0.75,648
1 wk ahead,10,2022,TH,quantile,0.975,678
2 wk ahead,11,2022,TH,point,NA,580
2 wk ahead,11,2022,TH,quantile,0.025,402
2 wk ahead,11,2022,TH,quantile,0.25,493
2 wk ahead,11,2022,TH,quantile,0.5,580
2 wk ahead,11,2022,TH,quantile,0.75,663
2 wk ahead,11,2022,TH,quantile,0.975,720
