target,target_week,target_year,location,type,quantile,value
1 wk ahead,2,2022,HE,point,NA,2472
1 wk ahead,2,2022,HE,quantile,0.025,1221
1 wk ahead,2,2022,HE,quantile,0.25,2299
1 wk ahead,2,2022,HE,quantile,0.5,2472
1 wk ahead,2,2022,HE,quantile,0.75,2592
1 wk ahead,2,2022,HE,quantile,0.975,3492
2 wk ahead,3,2022,HE,point,NA,5088
2 wk ahead,3,2022,HE,quantile,0.025,2418
2 wk ahead,3,2022,HE,quantile,0.25,4516
2 wk ahead,3,2022,HE,quantile,0.5,5088
2 wk ahead,3,2022,HE,quantile,0.75,5692
2 wk ahead,3,2022,HE,quantile,0.975,8049
,,,,,,
1 wk ahead,2,2022,MV,point,NA,640
1 wk ahead,2,2022,MV,quantile,0.025,513
1 wk ahead,2,2022,MV,quantile,0.25,594
1 wk ahead,2,2022,MV,quantile,0.5,640
1 wk ahead,2,2022,MV,quantile,0.75,698
1 wk ahead,2,2022,MV,quantile,0.975,801
2 wk ahead,3,2022,MV,point,NA,948
2 wk ahead,3,2022,MV,quantile,0.025,557
2 wk ahead,3,2022,MV,quantile,0.25,821
2 wk ahead,3,2022,MV,quantile,0.5,948
2 wk ahead,3,2022,MV,quantile,0.75,1080
2 wk ahead,3,2022,MV,quantile,0.975,1462
,,,,,,
1 wk ahead,2,2022,NI,point,NA,2033
1 wk ahead,2,2022,NI,quantile,0.025,1322
1 wk ahead,2,2022,NI,quantile,0.25,1854
1 wk ahead,2,2022,NI,quantile,0.5,2033
1 wk ahead,2,2022,NI,quantile,0.75,2224
1 wk ahead,2,2022,NI,quantile,0.975,2750
2 wk ahead,3,2022,NI,point,NA,3921
2 wk ahead,3,2022,NI,quantile,0.025,2760
2 wk ahead,3,2022,NI,quantile,0.25,3193
2 wk ahead,3,2022,NI,quantile,0.5,3921
2 wk ahead,3,2022,NI,quantile,0.75,4746
2 wk ahead,3,2022,NI,quantile,0.975,6002
,,,,,,
1 wk ahead,2,2022,NW,point,NA,20271
1 wk ahead,2,2022,NW,quantile,0.025,16925
1 wk ahead,2,2022,NW,quantile,0.25,19240
1 wk ahead,2,2022,NW,quantile,0.5,20271
1 wk ahead,2,2022,NW,quantile,0.75,21123
1 wk ahead,2,2022,NW,quantile,0.975,24212
2 wk ahead,3,2022,NW,point,NA,25440
2 wk ahead,3,2022,NW,quantile,0.025,15635
2 wk ahead,3,2022,NW,quantile,0.25,22382
2 wk ahead,3,2022,NW,quantile,0.5,25440
2 wk ahead,3,2022,NW,quantile,0.75,27713
2 wk ahead,3,2022,NW,quantile,0.975,31902
,,,,,,
1 wk ahead,2,2022,RP,point,NA,4991
1 wk ahead,2,2022,RP,quantile,0.025,4052
1 wk ahead,2,2022,RP,quantile,0.25,4774
1 wk ahead,2,2022,RP,quantile,0.5,4991
1 wk ahead,2,2022,RP,quantile,0.75,5357
1 wk ahead,2,2022,RP,quantile,0.975,5989
2 wk ahead,3,2022,RP,point,NA,7019
2 wk ahead,3,2022,RP,quantile,0.025,5783
2 wk ahead,3,2022,RP,quantile,0.25,6351
2 wk ahead,3,2022,RP,quantile,0.5,7019
2 wk ahead,3,2022,RP,quantile,0.75,7874
2 wk ahead,3,2022,RP,quantile,0.975,8515
,,,,,,
1 wk ahead,2,2022,SL,point,NA,796
1 wk ahead,2,2022,SL,quantile,0.025,518
1 wk ahead,2,2022,SL,quantile,0.25,724
1 wk ahead,2,2022,SL,quantile,0.5,796
1 wk ahead,2,2022,SL,quantile,0.75,877
1 wk ahead,2,2022,SL,quantile,0.975,1219
2 wk ahead,3,2022,SL,point,NA,1107
2 wk ahead,3,2022,SL,quantile,0.025,594
2 wk ahead,3,2022,SL,quantile,0.25,949
2 wk ahead,3,2022,SL,quantile,0.5,1107
2 wk ahead,3,2022,SL,quantile,0.75,1290
2 wk ahead,3,2022,SL,quantile,0.975,1716
,,,,,,
1 wk ahead,2,2022,SN,point,NA,2451
1 wk ahead,2,2022,SN,quantile,0.025,985
1 wk ahead,2,2022,SN,quantile,0.25,2132
1 wk ahead,2,2022,SN,quantile,0.5,2451
1 wk ahead,2,2022,SN,quantile,0.75,2922
1 wk ahead,2,2022,SN,quantile,0.975,7121
2 wk ahead,3,2022,SN,point,NA,4825
2 wk ahead,3,2022,SN,quantile,0.025,1985
2 wk ahead,3,2022,SN,quantile,0.25,3973
2 wk ahead,3,2022,SN,quantile,0.5,4825
2 wk ahead,3,2022,SN,quantile,0.75,5937
2 wk ahead,3,2022,SN,quantile,0.975,10874
,,,,,,
1 wk ahead,2,2022,ST,point,NA,1166
1 wk ahead,2,2022,ST,quantile,0.025,445
1 wk ahead,2,2022,ST,quantile,0.25,1045
1 wk ahead,2,2022,ST,quantile,0.5,1166
1 wk ahead,2,2022,ST,quantile,0.75,1370
1 wk ahead,2,2022,ST,quantile,0.975,1939
2 wk ahead,3,2022,ST,point,NA,2922
2 wk ahead,3,2022,ST,quantile,0.025,1349
2 wk ahead,3,2022,ST,quantile,0.25,2388
2 wk ahead,3,2022,ST,quantile,0.5,2992
2 wk ahead,3,2022,ST,quantile,0.75,3644
2 wk ahead,3,2022,ST,quantile,0.975,5028
,,,,,,
1 wk ahead,2,2022,SH,point,NA,1524
1 wk ahead,2,2022,SH,quantile,0.025,303
1 wk ahead,2,2022,SH,quantile,0.25,1351
1 wk ahead,2,2022,SH,quantile,0.5,1524
1 wk ahead,2,2022,SH,quantile,0.75,1724
1 wk ahead,2,2022,SH,quantile,0.975,2843
2 wk ahead,3,2022,SH,point,NA,2962
2 wk ahead,3,2022,SH,quantile,0.025,589
2 wk ahead,3,2022,SH,quantile,0.25,2325
2 wk ahead,3,2022,SH,quantile,0.5,2962
2 wk ahead,3,2022,SH,quantile,0.75,3687
2 wk ahead,3,2022,SH,quantile,0.975,5393
,,,,,,
1 wk ahead,2,2022,TH,point,NA,515
1 wk ahead,2,2022,TH,quantile,0.025,72
1 wk ahead,2,2022,TH,quantile,0.25,408
1 wk ahead,2,2022,TH,quantile,0.5,515
1 wk ahead,2,2022,TH,quantile,0.75,634
1 wk ahead,2,2022,TH,quantile,0.975,1214
2 wk ahead,3,2022,TH,point,NA,1492
2 wk ahead,3,2022,TH,quantile,0.025,450
2 wk ahead,3,2022,TH,quantile,0.25,1145
2 wk ahead,3,2022,TH,quantile,0.5,1492
2 wk ahead,3,2022,TH,quantile,0.75,1895
2 wk ahead,3,2022,TH,quantile,0.975,2706
