target,target_week,target_year,location,type,quantile,value
1 wk ahead,51,2021,RP,quantile,0.5,4091
1 wk ahead,51,2021,RP,quantile,0.75,4382
1 wk ahead,51,2021,RP,quantile,0.975,4866
2 wk ahead,52,2021,RP,point,NA,-
2 wk ahead,52,2021,RP,quantile,0.025,-
2 wk ahead,52,2021,RP,quantile,0.25,-
2 wk ahead,52,2021,RP,quantile,0.5,-
2 wk ahead,52,2021,RP,quantile,0.75,-
2 wk ahead,52,2021,RP,quantile,0.975,-
,,,,,,
1 wk ahead,51,2021,SL,point,NA,-
1 wk ahead,51,2021,SL,quantile,0.025,-
1 wk ahead,51,2021,SL,quantile,0.25,-
1 wk ahead,51,2021,SL,quantile,0.5,-
1 wk ahead,51,2021,SL,quantile,0.75,-
1 wk ahead,51,2021,SL,quantile,0.975,-
2 wk ahead,52,2021,SL,point,NA,-
2 wk ahead,52,2021,SL,quantile,0.025,-
2 wk ahead,52,2021,SL,quantile,0.25,-
2 wk ahead,52,2021,SL,quantile,0.5,-
2 wk ahead,52,2021,SL,quantile,0.75,-
2 wk ahead,52,2021,SL,quantile,0.975,-
,,,,,,
1 wk ahead,51,2021,SN,point,NA,-
1 wk ahead,51,2021,SN,quantile,0.025,-
1 wk ahead,51,2021,SN,quantile,0.25,-
1 wk ahead,51,2021,SN,quantile,0.5,-
1 wk ahead,51,2021,SN,quantile,0.75,-
1 wk ahead,51,2021,SN,quantile,0.975,-
2 wk ahead,52,2021,SN,point,NA,-
2 wk ahead,52,2021,SN,quantile,0.025,-
2 wk ahead,52,2021,SN,quantile,0.25,-
2 wk ahead,52,2021,SN,quantile,0.5,-
2 wk ahead,52,2021,SN,quantile,0.75,-
2 wk ahead,52,2021,SN,quantile,0.975,-
,,,,,,
1 wk ahead,51,2021,ST,point,NA,-
1 wk ahead,51,2021,ST,quantile,0.025,-
1 wk ahead,51,2021,ST,quantile,0.25,-
1 wk ahead,51,2021,ST,quantile,0.5,-
1 wk ahead,51,2021,ST,quantile,0.75,-
1 wk ahead,51,2021,ST,quantile,0.975,-
2 wk ahead,52,2021,ST,point,NA,-
2 wk ahead,52,2021,ST,quantile,0.025,-
2 wk ahead,52,2021,ST,quantile,0.25,-
2 wk ahead,52,2021,ST,quantile,0.5,-
2 wk ahead,52,2021,ST,quantile,0.75,-
2 wk ahead,52,2021,ST,quantile,0.975,-
,,,,,,
1 wk ahead,51,2021,SH,point,NA,724
1 wk ahead,51,2021,SH,quantile,0.025,505
1 wk ahead,51,2021,SH,quantile,0.25,639
1 wk ahead,51,2021,SH,quantile,0.5,724
1 wk ahead,51,2021,SH,quantile,0.75,788
1 wk ahead,51,2021,SH,quantile,0.975,885
2 wk ahead,52,2021,SH,point,NA,-
2 wk ahead,52,2021,SH,quantile,0.025,-
2 wk ahead,52,2021,SH,quantile,0.25,-
2 wk ahead,52,2021,SH,quantile,0.5,-
2 wk ahead,52,2021,SH,quantile,0.75,-
2 wk ahead,52,2021,SH,quantile,0.975,-
,,,,,,
1 wk ahead,51,2021,TH,point,NA,2145
1 wk ahead,51,2021,TH,quantile,0.025,1693
1 wk ahead,51,2021,TH,quantile,0.25,2068
1 wk ahead,51,2021,TH,quantile,0.5,2145
1 wk ahead,51,2021,TH,quantile,0.75,2194
1 wk ahead,51,2021,TH,quantile,0.975,2489
2 wk ahead,52,2021,TH,point,NA,-
2 wk ahead,52,2021,TH,quantile,0.025,-
2 wk ahead,52,2021,TH,quantile,0.25,-
2 wk ahead,52,2021,TH,quantile,0.5,-
2 wk ahead,52,2021,TH,quantile,0.75,-
2 wk ahead,52,2021,TH,quantile,0.975,-
