target,target_week,target_year,location,type,quantile,value
2 wk ahead,17,2022,NI,quantile,0.975,21075
,,,,,,
1 wk ahead,16,2022,NW,point,NA,-
1 wk ahead,16,2022,NW,quantile,0.025,-
1 wk ahead,16,2022,NW,quantile,0.25,-
1 wk ahead,16,2022,NW,quantile,0.5,-
1 wk ahead,16,2022,NW,quantile,0.75,-
1 wk ahead,16,2022,NW,quantile,0.975,-
2 wk ahead,17,2022,NW,point,NA,40629
2 wk ahead,17,2022,NW,quantile,0.025,14637
2 wk ahead,17,2022,NW,quantile,0.25,30095
2 wk ahead,17,2022,NW,quantile,0.5,40629
2 wk ahead,17,2022,NW,quantile,0.75,55921
2 wk ahead,17,2022,NW,quantile,0.975,84598
,,,,,,
1 wk ahead,16,2022,RP,point,NA,-
1 wk ahead,16,2022,RP,quantile,0.025,-
1 wk ahead,16,2022,RP,quantile,0.25,-
1 wk ahead,16,2022,RP,quantile,0.5,-
1 wk ahead,16,2022,RP,quantile,0.75,-
1 wk ahead,16,2022,RP,quantile,0.975,-
2 wk ahead,17,2022,RP,point,NA,16005
2 wk ahead,17,2022,RP,quantile,0.025,8597
2 wk ahead,17,2022,RP,quantile,0.25,12805
2 wk ahead,17,2022,RP,quantile,0.5,16005
2 wk ahead,17,2022,RP,quantile,0.75,20712
2 wk ahead,17,2022,RP,quantile,0.975,25673
,,,,,,
1 wk ahead,16,2022,SL,point,NA,-
1 wk ahead,16,2022,SL,quantile,0.025,-
1 wk ahead,16,2022,SL,quantile,0.25,-
1 wk ahead,16,2022,SL,quantile,0.5,-
1 wk ahead,16,2022,SL,quantile,0.75,-
1 wk ahead,16,2022,SL,quantile,0.975,-
2 wk ahead,17,2022,SL,point,NA,1651
2 wk ahead,17,2022,SL,quantile,0.025,173
2 wk ahead,17,2022,SL,quantile,0.25,990
2 wk ahead,17,2022,SL,quantile,0.5,1651
2 wk ahead,17,2022,SL,quantile,0.75,2484
2 wk ahead,17,2022,SL,quantile,0.975,3825
,,,,,,
1 wk ahead,16,2022,SN,point,NA,-
1 wk ahead,16,2022,SN,quantile,0.025,-
1 wk ahead,16,2022,SN,quantile,0.25,-
1 wk ahead,16,2022,SN,quantile,0.5,-
1 wk ahead,16,2022,SN,quantile,0.75,-
1 wk ahead,16,2022,SN,quantile,0.975,-
2 wk ahead,17,2022,SN,point,NA,5280
2 wk ahead,17,2022,SN,quantile,0.025,387
2 wk ahead,17,2022,SN,quantile,0.25,2113
2 wk ahead,17,2022,SN,quantile,0.5,5280
2 wk ahead,17,2022,SN,quantile,0.75,9803
2 wk ahead,17,2022,SN,quantile,0.975,14347
,,,,,,
1 wk ahead,16,2022,ST,point,NA,3577
1 wk ahead,16,2022,ST,quantile,0.025,1541
1 wk ahead,16,2022,ST,quantile,0.25,3033
1 wk ahead,16,2022,ST,quantile,0.5,3577
1 wk ahead,16,2022,ST,quantile,0.75,4830
1 wk ahead,16,2022,ST,quantile,0.975,6164
2 wk ahead,17,2022,ST,point,NA,3470
2 wk ahead,17,2022,ST,quantile,0.025,827
2 wk ahead,17,2022,ST,quantile,0.25,1897
2 wk ahead,17,2022,ST,quantile,0.5,3470
2 wk ahead,17,2022,ST,quantile,0.75,5568
2 wk ahead,17,2022,ST,quantile,0.975,8794
,,,,,,
1 wk ahead,16,2022,SH,point,NA,3363
1 wk ahead,16,2022,SH,quantile,0.025,2954
1 wk ahead,16,2022,SH,quantile,0.25,3206
1 wk ahead,16,2022,SH,quantile,0.5,3363
1 wk ahead,16,2022,SH,quantile,0.75,3542
1 wk ahead,16,2022,SH,quantile,0.975,3774
2 wk ahead,17,2022,SH,point,NA,3043
2 wk ahead,17,2022,SH,quantile,0.025,1148
2 wk ahead,17,2022,SH,quantile,0.25,2213
2 wk ahead,17,2022,SH,quantile,0.5,3043
2 wk ahead,17,2022,SH,quantile,0.75,3965
2 wk ahead,17,2022,SH,quantile,0.975,5712
,,,,,,
1 wk ahead,16,2022,TH,point,NA,-
1 wk ahead,16,2022,TH,quantile,0.025,-
1 wk ahead,16,2022,TH,quantile,0.25,-
1 wk ahead,16,2022,TH,quantile,0.5,-
1 wk ahead,16,2022,TH,quantile,0.75,-
1 wk ahead,16,2022,TH,quantile,0.975,-
2 wk ahead,17,2022,TH,point,NA,5475
2 wk ahead,17,2022,TH,quantile,0.025,2210
2 wk ahead,17,2022,TH,quantile,0.25,4224
2 wk ahead,17,2022,TH,quantile,0.5,5475
2 wk ahead,17,2022,TH,quantile,0.75,7009
2 wk ahead,17,2022,TH,quantile,0.975,8500
