target,target_week,target_year,location,type,quantile,value
2 wk ahead,1,2022,HH,quantile,0.025,955
2 wk ahead,1,2022,HH,quantile,0.25,1093
2 wk ahead,1,2022,HH,quantile,0.5,1201
2 wk ahead,1,2022,HH,quantile,0.75,1331
2 wk ahead,1,2022,HH,quantile,0.975,1574
,,,,,,
1 wk ahead,52,2021,HE,point,NA,-
1 wk ahead,52,2021,HE,quantile,0.025,-
1 wk ahead,52,2021,HE,quantile,0.25,-
1 wk ahead,52,2021,HE,quantile,0.5,-
1 wk ahead,52,2021,HE,quantile,0.75,-
1 wk ahead,52,2021,HE,quantile,0.975,-
2 wk ahead,1,2022,HE,point,NA,-
2 wk ahead,1,2022,HE,quantile,0.025,-
2 wk ahead,1,2022,HE,quantile,0.25,-
2 wk ahead,1,2022,HE,quantile,0.5,-
2 wk ahead,1,2022,HE,quantile,0.75,-
2 wk ahead,1,2022,HE,quantile,0.975,-
,,,,,,
1 wk ahead,52,2021,MV,point,NA,-
1 wk ahead,52,2021,MV,quantile,0.025,-
1 wk ahead,52,2021,MV,quantile,0.25,-
1 wk ahead,52,2021,MV,quantile,0.5,-
1 wk ahead,52,2021,MV,quantile,0.75,-
1 wk ahead,52,2021,MV,quantile,0.975,-
2 wk ahead,1,2022,MV,point,NA,687
2 wk ahead,1,2022,MV,quantile,0.025,465
2 wk ahead,1,2022,MV,quantile,0.25,605
2 wk ahead,1,2022,MV,quantile,0.5,687
2 wk ahead,1,2022,MV,quantile,0.75,771
2 wk ahead,1,2022,MV,quantile,0.975,974
,,,,,,
1 wk ahead,52,2021,NI,point,NA,-
1 wk ahead,52,2021,NI,quantile,0.025,-
1 wk ahead,52,2021,NI,quantile,0.25,-
1 wk ahead,52,2021,NI,quantile,0.5,-
1 wk ahead,52,2021,NI,quantile,0.75,-
1 wk ahead,52,2021,NI,quantile,0.975,-
2 wk ahead,1,2022,NI,point,NA,-
2 wk ahead,1,2022,NI,quantile,0.025,-
2 wk ahead,1,2022,NI,quantile,0.25,-
2 wk ahead,1,2022,NI,quantile,0.5,-
2 wk ahead,1,2022,NI,quantile,0.75,-
2 wk ahead,1,2022,NI,quantile,0.975,-
,,,,,,
1 wk ahead,52,2021,NW,point,NA,-
1 wk ahead,52,2021,NW,quantile,0.025,-
1 wk ahead,52,2021,NW,quantile,0.25,-
1 wk ahead,52,2021,NW,quantile,0.5,-
1 wk ahead,52,2021,NW,quantile,0.75,-
1 wk ahead,52,2021,NW,quantile,0.975,-
2 wk ahead,1,2022,NW,point,NA,-
2 wk ahead,1,2022,NW,quantile,0.025,-
2 wk ahead,1,2022,NW,quantile,0.25,-
2 wk ahead,1,2022,NW,quantile,0.5,-
2 wk ahead,1,2022,NW,quantile,0.75,-
2 wk ahead,1,2022,NW,quantile,0.975,-
,,,,,,
1 wk ahead,52,2021,RP,point,NA,-
1 wk ahead,52,2021,RP,quantile,0.025,-
1 wk ahead,52,2021,RP,quantile,0.25,-
1 wk ahead,52,2021,RP,quantile,0.5,-
1 wk ahead,52,2021,RP,quantile,0.75,-
1 wk ahead,52,2021,RP,quantile,0.975,-
2 wk ahead,1,2022,RP,point,NA,3226
2 wk ahead,1,2022,RP,quantile,0.025,2046
2 wk ahead,1,2022,RP,quantile,0.25,2783
2 wk ahead,1,2022,RP,quantile,0.5,3226
2 wk ahead,1,2022,RP,quantile,0.75,3848
2 wk ahead,1,2022,RP,quantile,0.975,4748
,,,,,,
1 wk ahead,52,2021,SL,point,NA,-
1 wk ahead,52,2021,SL,quantile,0.025,-
1 wk ahead,52,2021,SL,quantile,0.25,-
1 wk ahead,52,2021,SL,quantile,0.5,-
1 wk ahead,52,2021,SL,quantile,0.75,-
1 wk ahead,52,2021,SL,quantile,0.975,-
2 wk ahead,1,2022,SL,point,NA,441
2 wk ahead,1,2022,SL,quantile,0.025,0
2 wk ahead,1,2022,SL,quantile,0.25,282
2 wk ahead,1,2022,SL,quantile,0.5,441
2 wk ahead,1,2022,SL,quantile,0.75,593
2 wk ahead,1,2022,SL,quantile,0.975,971
,,,,,,
1 wk ahead,52,2021,SN,point,NA,-
1 wk ahead,52,2021,SN,quantile,0.025,-
1 wk ahead,52,2021,SN,quantile,0.25,-
1 wk ahead,52,2021,SN,quantile,0.5,-
1 wk ahead,52,2021,SN,quantile,0.75,-
1 wk ahead,52,2021,SN,quantile,0.975,-
2 wk ahead,1,2022,SN,point,NA,1882
2 wk ahead,1,2022,SN,quantile,0.025,0
2 wk ahead,1,2022,SN,quantile,0.25,1016
2 wk ahead,1,2022,SN,quantile,0.5,1882
2 wk ahead,1,2022,SN,quantile,0.75,2868
2 wk ahead,1,2022,SN,quantile,0.975,7956
,,,,,,
1 wk ahead,52,2021,ST,point,NA,-
1 wk ahead,52,2021,ST,quantile,0.025,-
1 wk ahead,52,2021,ST,quantile,0.25,-
1 wk ahead,52,2021,ST,quantile,0.5,-
1 wk ahead,52,2021,ST,quantile,0.75,-
1 wk ahead,52,2021,ST,quantile,0.975,-
2 wk ahead,1,2022,ST,point,NA,-
2 wk ahead,1,2022,ST,quantile,0.025,-
2 wk ahead,1,2022,ST,quantile,0.25,-
2 wk ahead,1,2022,ST,quantile,0.5,-
2 wk ahead,1,2022,ST,quantile,0.75,-
2 wk ahead,1,2022,ST,quantile,0.975,-
,,,,,,
1 wk ahead,52,2021,SH,point,NA,-
1 wk ahead,52,2021,SH,quantile,0.025,-
1 wk ahead,52,2021,SH,quantile,0.25,-
1 wk ahead,52,2021,SH,quantile,0.5,-
1 wk ahead,52,2021,SH,quantile,0.75,-
1 wk ahead,52,2021,SH,quantile,0.975,-
2 wk ahead,1,2022,SH,point,NA,-
2 wk ahead,1,2022,SH,quantile,0.025,-
2 wk ahead,1,2022,SH,quantile,0.25,-
2 wk ahead,1,2022,SH,quantile,0.5,-
2 wk ahead,1,2022,SH,quantile,0.75,-
2 wk ahead,1,2022,SH,quantile,0.975,-
,,,,,,
1 wk ahead,52,2021,TH,point,NA,-
1 wk ahead,52,2021,TH,quantile,0.025,-
1 wk ahead,52,2021,TH,quantile,0.25,-
1 wk ahead,52,2021,TH,quantile,0.5,-
1 wk ahead,52,2021,TH,quantile,0.75,-
1 wk ahead,52,2021,TH,quantile,0.975,-
2 wk ahead,1,2022,TH,point,NA,801
2 wk ahead,1,2022,TH,quantile,0.025,0
2 wk ahead,1,2022,TH,quantile,0.25,652
2 wk ahead,1,2022,TH,quantile,0.5,801
2 wk ahead,1,2022,TH,quantile,0.75,1000
2 wk ahead,1,2022,TH,quantile,0.975,1496
