target,target_week,target_year,location,type,quantile,value
2 wk ahead,48,2021,HH,quantile,0.975,86
,,,,,,
1 wk ahead,47,2021,HE,point,NA,19
1 wk ahead,47,2021,HE,quantile,0.025,1
1 wk ahead,47,2021,HE,quantile,0.25,10
1 wk ahead,47,2021,HE,quantile,0.5,19
1 wk ahead,47,2021,HE,quantile,0.75,28
1 wk ahead,47,2021,HE,quantile,0.975,35
2 wk ahead,48,2021,HE,point,NA,22
2 wk ahead,48,2021,HE,quantile,0.025,0
2 wk ahead,48,2021,HE,quantile,0.25,11
2 wk ahead,48,2021,HE,quantile,0.5,22
2 wk ahead,48,2021,HE,quantile,0.75,38
2 wk ahead,48,2021,HE,quantile,0.975,43
,,,,,,
1 wk ahead,47,2021,MV,point,NA,30
1 wk ahead,47,2021,MV,quantile,0.025,18
1 wk ahead,47,2021,MV,quantile,0.25,24
1 wk ahead,47,2021,MV,quantile,0.5,30
1 wk ahead,47,2021,MV,quantile,0.75,34
1 wk ahead,47,2021,MV,quantile,0.975,39
2 wk ahead,48,2021,MV,point,NA,37
2 wk ahead,48,2021,MV,quantile,0.025,11
2 wk ahead,48,2021,MV,quantile,0.25,23
2 wk ahead,48,2021,MV,quantile,0.5,37
2 wk ahead,48,2021,MV,quantile,0.75,48
2 wk ahead,48,2021,MV,quantile,0.975,56
,,,,,,
1 wk ahead,47,2021,NI,point,NA,203
1 wk ahead,47,2021,NI,quantile,0.025,172
1 wk ahead,47,2021,NI,quantile,0.25,187
1 wk ahead,47,2021,NI,quantile,0.5,203
1 wk ahead,47,2021,NI,quantile,0.75,217
1 wk ahead,47,2021,NI,quantile,0.975,231
2 wk ahead,48,2021,NI,point,NA,226
2 wk ahead,48,2021,NI,quantile,0.025,183
2 wk ahead,48,2021,NI,quantile,0.25,198
2 wk ahead,48,2021,NI,quantile,0.5,226
2 wk ahead,48,2021,NI,quantile,0.75,248
2 wk ahead,48,2021,NI,quantile,0.975,264
,,,,,,
1 wk ahead,47,2021,NW,point,NA,989
1 wk ahead,47,2021,NW,quantile,0.025,858
1 wk ahead,47,2021,NW,quantile,0.25,930
1 wk ahead,47,2021,NW,quantile,0.5,989
1 wk ahead,47,2021,NW,quantile,0.75,1028
1 wk ahead,47,2021,NW,quantile,0.975,1076
2 wk ahead,48,2021,NW,point,NA,1195
2 wk ahead,48,2021,NW,quantile,0.025,971
2 wk ahead,48,2021,NW,quantile,0.25,1090
2 wk ahead,48,2021,NW,quantile,0.5,1195
2 wk ahead,48,2021,NW,quantile,0.75,1293
2 wk ahead,48,2021,NW,quantile,0.975,1337
,,,,,,
1 wk ahead,47,2021,RP,point,NA,409
1 wk ahead,47,2021,RP,quantile,0.025,384
1 wk ahead,47,2021,RP,quantile,0.25,395
1 wk ahead,47,2021,RP,quantile,0.5,409
1 wk ahead,47,2021,RP,quantile,0.75,423
1 wk ahead,47,2021,RP,quantile,0.975,441
2 wk ahead,48,2021,RP,point,NA,482
2 wk ahead,48,2021,RP,quantile,0.025,434
2 wk ahead,48,2021,RP,quantile,0.25,453
2 wk ahead,48,2021,RP,quantile,0.5,482
2 wk ahead,48,2021,RP,quantile,0.75,506
2 wk ahead,48,2021,RP,quantile,0.975,529
,,,,,,
1 wk ahead,47,2021,SL,point,NA,84
1 wk ahead,47,2021,SL,quantile,0.025,75
1 wk ahead,47,2021,SL,quantile,0.25,80
1 wk ahead,47,2021,SL,quantile,0.5,84
1 wk ahead,47,2021,SL,quantile,0.75,88
1 wk ahead,47,2021,SL,quantile,0.975,93
2 wk ahead,48,2021,SL,point,NA,108
2 wk ahead,48,2021,SL,quantile,0.025,88
2 wk ahead,48,2021,SL,quantile,0.25,98
2 wk ahead,48,2021,SL,quantile,0.5,108
2 wk ahead,48,2021,SL,quantile,0.75,116
2 wk ahead,48,2021,SL,quantile,0.975,126
,,,,,,
1 wk ahead,47,2021,SN,point,NA,1168
1 wk ahead,47,2021,SN,quantile,0.025,1120
1 wk ahead,47,2021,SN,quantile,0.25,1150
1 wk ahead,47,2021,SN,quantile,0.5,1168
1 wk ahead,47,2021,SN,quantile,0.75,1180
1 wk ahead,47,2021,SN,quantile,0.975,1212
2 wk ahead,48,2021,SN,point,NA,889
2 wk ahead,48,2021,SN,quantile,0.025,775
2 wk ahead,48,2021,SN,quantile,0.25,839
2 wk ahead,48,2021,SN,quantile,0.5,889
2 wk ahead,48,2021,SN,quantile,0.75,931
2 wk ahead,48,2021,SN,quantile,0.975,1012
,,,,,,
1 wk ahead,47,2021,ST,point,NA,406
1 wk ahead,47,2021,ST,quantile,0.025,385
1 wk ahead,47,2021,ST,quantile,0.25,396
1 wk ahead,47,2021,ST,quantile,0.5,406
1 wk ahead,47,2021,ST,quantile,0.75,416
1 wk ahead,47,2021,ST,quantile,0.975,434
2 wk ahead,48,2021,ST,point,NA,492
2 wk ahead,48,2021,ST,quantile,0.025,456
2 wk ahead,48,2021,ST,quantile,0.25,472
2 wk ahead,48,2021,ST,quantile,0.5,492
2 wk ahead,48,2021,ST,quantile,0.75,509
2 wk ahead,48,2021,ST,quantile,0.975,536
,,,,,,
1 wk ahead,47,2021,SH,point,NA,54
1 wk ahead,47,2021,SH,quantile,0.025,43
1 wk ahead,47,2021,SH,quantile,0.25,49
1 wk ahead,47,2021,SH,quantile,0.5,54
1 wk ahead,47,2021,SH,quantile,0.75,58
1 wk ahead,47,2021,SH,quantile,0.975,64
2 wk ahead,48,2021,SH,point,NA,64
2 wk ahead,48,2021,SH,quantile,0.025,44
2 wk ahead,48,2021,SH,quantile,0.25,54
2 wk ahead,48,2021,SH,quantile,0.5,64
2 wk ahead,48,2021,SH,quantile,0.75,73
2 wk ahead,48,2021,SH,quantile,0.975,83
,,,,,,
1 wk ahead,47,2021,TH,point,NA,180
1 wk ahead,47,2021,TH,quantile,0.025,153
1 wk ahead,47,2021,TH,quantile,0.25,169
1 wk ahead,47,2021,TH,quantile,0.5,180
1 wk ahead,47,2021,TH,quantile,0.75,187
1 wk ahead,47,2021,TH,quantile,0.975,208
2 wk ahead,48,2021,TH,point,NA,222
2 wk ahead,48,2021,TH,quantile,0.025,182
2 wk ahead,48,2021,TH,quantile,0.25,205
2 wk ahead,48,2021,TH,quantile,0.5,222
2 wk ahead,48,2021,TH,quantile,0.75,234
2 wk ahead,48,2021,TH,quantile,0.975,272
