target,target_week,target_year,location,type,quantile,value
1 wk ahead,12,2022,BW,point,NA,3340
1 wk ahead,12,2022,BW,quantile,0.025,3063
1 wk ahead,12,2022,BW,quantile,0.25,3208
1 wk ahead,12,2022,BW,quantile,0.5,3340
1 wk ahead,12,2022,BW,quantile,0.75,3446
1 wk ahead,12,2022,BW,quantile,0.975,3724
2 wk ahead,13,2022,BW,point,NA,2879
2 wk ahead,13,2022,BW,quantile,0.025,2153
2 wk ahead,13,2022,BW,quantile,0.25,2631
2 wk ahead,13,2022,BW,quantile,0.5,2879
2 wk ahead,13,2022,BW,quantile,0.75,3099
2 wk ahead,13,2022,BW,quantile,0.975,3806
,,,,,,
1 wk ahead,12,2022,BY,point,NA,7247
1 wk ahead,12,2022,BY,quantile,0.025,6834
1 wk ahead,12,2022,BY,quantile,0.25,7102
1 wk ahead,12,2022,BY,quantile,0.5,7247
1 wk ahead,12,2022,BY,quantile,0.75,7485
1 wk ahead,12,2022,BY,quantile,0.975,7917
2 wk ahead,13,2022,BY,point,NA,7108
2 wk ahead,13,2022,BY,quantile,0.025,3176
2 wk ahead,13,2022,BY,quantile,0.25,5970
2 wk ahead,13,2022,BY,quantile,0.5,7108
2 wk ahead,13,2022,BY,quantile,0.75,8207
2 wk ahead,13,2022,BY,quantile,0.975,10346
,,,,,,
1 wk ahead,12,2022,BE,point,NA,-
1 wk ahead,12,2022,BE,quantile,0.025,-
1 wk ahead,12,2022,BE,quantile,0.25,-
1 wk ahead,12,2022,BE,quantile,0.5,-
1 wk ahead,12,2022,BE,quantile,0.75,-
1 wk ahead,12,2022,BE,quantile,0.975,-
2 wk ahead,13,2022,BE,point,NA,-
2 wk ahead,13,2022,BE,quantile,0.025,-
2 wk ahead,13,2022,BE,quantile,0.25,-
2 wk ahead,13,2022,BE,quantile,0.5,-
2 wk ahead,13,2022,BE,quantile,0.75,-
2 wk ahead,13,2022,BE,quantile,0.975,-
,,,,,,
1 wk ahead,12,2022,BB,point,NA,1109
1 wk ahead,12,2022,BB,quantile,0.025,986
1 wk ahead,12,2022,BB,quantile,0.25,1047
1 wk ahead,12,2022,BB,quantile,0.5,1109
1 wk ahead,12,2022,BB,quantile,0.75,1166
1 wk ahead,12,2022,BB,quantile,0.975,1284
2 wk ahead,13,2022,BB,point,NA,1097
2 wk ahead,13,2022,BB,quantile,0.025,612
2 wk ahead,13,2022,BB,quantile,0.25,970
2 wk ahead,13,2022,BB,quantile,0.5,1097
2 wk ahead,13,2022,BB,quantile,0.75,1240
2 wk ahead,13,2022,BB,quantile,0.975,1557
,,,,,,
1 wk ahead,12,2022,HB,point,NA,56
1 wk ahead,12,2022,HB,quantile,0.025,41
1 wk ahead,12,2022,HB,quantile,0.25,48
1 wk ahead,12,2022,HB,quantile,0.5,56
1 wk ahead,12,2022,HB,quantile,0.75,62
1 wk ahead,12,2022,HB,quantile,0.975,72
2 wk ahead,13,2022,HB,point,NA,45
2 wk ahead,13,2022,HB,quantile,0.025,9
2 wk ahead,13,2022,HB,quantile,0.25,29
2 wk ahead,13,2022,HB,quantile,0.5,45
2 wk ahead,13,2022,HB,quantile,0.75,55
2 wk ahead,13,2022,HB,quantile,0.975,82
,,,,,,
1 wk ahead,12,2022,HH,point,NA,109
1 wk ahead,12,2022,HH,quantile,0.025,66
1 wk ahead,12,2022,HH,quantile,0.25,92
1 wk ahead,12,2022,HH,quantile,0.5,109
1 wk ahead,12,2022,HH,quantile,0.75,121
1 wk ahead,12,2022,HH,quantile,0.975,147
2 wk ahead,13,2022,HH,point,NA,138
2 wk ahead,13,2022,HH,quantile,0.025,76
2 wk ahead,13,2022,HH,quantile,0.25,90
2 wk ahead,13,2022,HH,quantile,0.5,138
2 wk ahead,13,2022,HH,quantile,0.75,193
2 wk ahead,13,2022,HH,quantile,0.975,227
,,,,,,
1 wk ahead,12,2022,HE,point,NA,1193
1 wk ahead,12,2022,HE,quantile,0.025,982
1 wk ahead,12,2022,HE,quantile,0.25,1121
1 wk ahead,12,2022,HE,quantile,0.5,1193
1 wk ahead,12,2022,HE,quantile,0.75,1252
1 wk ahead,12,2022,HE,quantile,0.975,1429
2 wk ahead,13,2022,HE,point,NA,1012
2 wk ahead,13,2022,HE,quantile,0.025,672
2 wk ahead,13,2022,HE,quantile,0.25,892
2 wk ahead,13,2022,HE,quantile,0.5,1012
2 wk ahead,13,2022,HE,quantile,0.75,1118
2 wk ahead,13,2022,HE,quantile,0.975,1403
,,,,,,
1 wk ahead,12,2022,MV,point,NA,244
1 wk ahead,12,2022,MV,quantile,0.025,213
1 wk ahead,12,2022,MV,quantile,0.25,230
1 wk ahead,12,2022,MV,quantile,0.5,244
1 wk ahead,12,2022,MV,quantile,0.75,257
1 wk ahead,12,2022,MV,quantile,0.975,276
2 wk ahead,13,2022,MV,point,NA,258
2 wk ahead,13,2022,MV,quantile,0.025,193
2 wk ahead,13,2022,MV,quantile,0.25,229
2 wk ahead,13,2022,MV,quantile,0.5,258
2 wk ahead,13,2022,MV,quantile,0.75,280
2 wk ahead,13,2022,MV,quantile,0.975,318
,,,,,,
1 wk ahead,12,2022,NI,point,NA,1684
1 wk ahead,12,2022,NI,quantile,0.025,1569
1 wk ahead,12,2022,NI,quantile,0.25,1631
1 wk ahead,12,2022,NI,quantile,0.5,1684
1 wk ahead,12,2022,NI,quantile,0.75,1728
1 wk ahead,12,2022,NI,quantile,0.975,1820
2 wk ahead,13,2022,NI,point,NA,1532
2 wk ahead,13,2022,NI,quantile,0.025,1190
2 wk ahead,13,2022,NI,quantile,0.25,1417
2 wk ahead,13,2022,NI,quantile,0.5,1532
2 wk ahead,13,2022,NI,quantile,0.75,1615
2 wk ahead,13,2022,NI,quantile,0.975,1794
,,,,,,
1 wk ahead,12,2022,NW,point,NA,7427
1 wk ahead,12,2022,NW,quantile,0.025,6689
1 wk ahead,12,2022,NW,quantile,0.25,7178
1 wk ahead,12,2022,NW,quantile,0.5,7427
1 wk ahead,12,2022,NW,quantile,0.75,7636
1 wk ahead,12,2022,NW,quantile,0.975,8037
2 wk ahead,13,2022,NW,point,NA,7176
2 wk ahead,13,2022,NW,quantile,0.025,5165
2 wk ahead,13,2022,NW,quantile,0.25,6597
2 wk ahead,13,2022,NW,quantile,0.5,7176
2 wk ahead,13,2022,NW,quantile,0.75,7768
2 wk ahead,13,2022,NW,quantile,0.975,9479
,,,,,,
1 wk ahead,12,2022,RP,point,NA,2770
1 wk ahead,12,2022,RP,quantile,0.025,2619
1 wk ahead,12,2022,RP,quantile,0.25,2712
1 wk ahead,12,2022,RP,quantile,0.5,2770
1 wk ahead,12,2022,RP,quantile,0.75,2831
1 wk ahead,12,2022,RP,quantile,0.975,2935
2 wk ahead,13,2022,RP,point,NA,2473
2 wk ahead,13,2022,RP,quantile,0.025,1954
2 wk ahead,13,2022,RP,quantile,0.25,2347
2 wk ahead,13,2022,RP,quantile,0.5,2473
2 wk ahead,13,2022,RP,quantile,0.75,2606
2 wk ahead,13,2022,RP,quantile,0.975,3022
,,,,,,
1 wk ahead,12,2022,SL,point,NA,610
1 wk ahead,12,2022,SL,quantile,0.025,552
1 wk ahead,12,2022,SL,quantile,0.25,586
1 wk ahead,12,2022,SL,quantile,0.5,610
1 wk ahead,12,2022,SL,quantile,0.75,634
1 wk ahead,12,2022,SL,quantile,0.975,686
2 wk ahead,13,2022,SL,point,NA,561
2 wk ahead,13,2022,SL,quantile,0.025,413
2 wk ahead,13,2022,SL,quantile,0.25,495
2 wk ahead,13,2022,SL,quantile,0.5,561
2 wk ahead,13,2022,SL,quantile,0.75,627
2 wk ahead,13,2022,SL,quantile,0.975,754
,,,,,,
1 wk ahead,12,2022,SN,point,NA,2326
1 wk ahead,12,2022,SN,quantile,0.025,2031
1 wk ahead,12,2022,SN,quantile,0.25,2243
1 wk ahead,12,2022,SN,quantile,0.5,2326
1 wk ahead,12,2022,SN,quantile,0.75,2435
1 wk ahead,12,2022,SN,quantile,0.975,2706
2 wk ahead,13,2022,SN,point,NA,2103
2 wk ahead,13,2022,SN,quantile,0.025,1596
2 wk ahead,13,2022,SN,quantile,0.25,1874
2 wk ahead,13,2022,SN,quantile,0.5,2103
2 wk ahead,13,2022,SN,quantile,0.75,2354
2 wk ahead,13,2022,SN,quantile,0.975,2702
,,,,,,
1 wk ahead,12,2022,ST,point,NA,926
1 wk ahead,12,2022,ST,quantile,0.025,790
1 wk ahead,12,2022,ST,quantile,0.25,871
1 wk ahead,12,2022,ST,quantile,0.5,926
1 wk ahead,12,2022,ST,quantile,0.75,987
1 wk ahead,12,2022,ST,quantile,0.975,1083
2 wk ahead,13,2022,ST,point,NA,861
2 wk ahead,13,2022,ST,quantile,0.025,527
2 wk ahead,13,2022,ST,quantile,0.25,752
2 wk ahead,13,2022,ST,quantile,0.5,861
2 wk ahead,13,2022,ST,quantile,0.75,978
2 wk ahead,13,2022,ST,quantile,0.975,1217
,,,,,,
1 wk ahead,12,2022,SH,point,NA,723
1 wk ahead,12,2022,SH,quantile,0.025,662
1 wk ahead,12,2022,SH,quantile,0.25,694
1 wk ahead,12,2022,SH,quantile,0.5,723
1 wk ahead,12,2022,SH,quantile,0.75,744
1 wk ahead,12,2022,SH,quantile,0.975,790
2 wk ahead,13,2022,SH,point,NA,642
2 wk ahead,13,2022,SH,quantile,0.025,475
2 wk ahead,13,2022,SH,quantile,0.25,563
2 wk ahead,13,2022,SH,quantile,0.5,642
2 wk ahead,13,2022,SH,quantile,0.75,716
2 wk ahead,13,2022,SH,quantile,0.975,787
,,,,,,
1 wk ahead,12,2022,TH,point,NA,1286
1 wk ahead,12,2022,TH,quantile,0.025,1165
1 wk ahead,12,2022,TH,quantile,0.25,1243
1 wk ahead,12,2022,TH,quantile,0.5,1286
1 wk ahead,12,2022,TH,quantile,0.75,1321
1 wk ahead,12,2022,TH,quantile,0.975,1351
2 wk ahead,13,2022,TH,point,NA,1108
2 wk ahead,13,2022,TH,quantile,0.025,868
2 wk ahead,13,2022,TH,quantile,0.25,1021
2 wk ahead,13,2022,TH,quantile,0.5,1108
2 wk ahead,13,2022,TH,quantile,0.75,1191
2 wk ahead,13,2022,TH,quantile,0.975,1286
