target,target_week,target_year,location,type,quantile,value
1 wk ahead,2,2022,MV,quantile,0.025,21
1 wk ahead,2,2022,MV,quantile,0.25,26
1 wk ahead,2,2022,MV,quantile,0.5,32
1 wk ahead,2,2022,MV,quantile,0.75,39
1 wk ahead,2,2022,MV,quantile,0.975,52
2 wk ahead,3,2022,MV,point,NA,54
2 wk ahead,3,2022,MV,quantile,0.025,20
2 wk ahead,3,2022,MV,quantile,0.25,37
2 wk ahead,3,2022,MV,quantile,0.5,54
2 wk ahead,3,2022,MV,quantile,0.75,73
2 wk ahead,3,2022,MV,quantile,0.975,98
,,,,,,
1 wk ahead,2,2022,NI,point,NA,141
1 wk ahead,2,2022,NI,quantile,0.025,115
1 wk ahead,2,2022,NI,quantile,0.25,126
1 wk ahead,2,2022,NI,quantile,0.5,141
1 wk ahead,2,2022,NI,quantile,0.75,158
1 wk ahead,2,2022,NI,quantile,0.975,232
2 wk ahead,3,2022,NI,point,NA,297
2 wk ahead,3,2022,NI,quantile,0.025,150
2 wk ahead,3,2022,NI,quantile,0.25,241
2 wk ahead,3,2022,NI,quantile,0.5,297
2 wk ahead,3,2022,NI,quantile,0.75,371
2 wk ahead,3,2022,NI,quantile,0.975,459
,,,,,,
1 wk ahead,2,2022,NW,point,NA,1147
1 wk ahead,2,2022,NW,quantile,0.025,939
1 wk ahead,2,2022,NW,quantile,0.25,1050
1 wk ahead,2,2022,NW,quantile,0.5,1147
1 wk ahead,2,2022,NW,quantile,0.75,1288
1 wk ahead,2,2022,NW,quantile,0.975,1524
2 wk ahead,3,2022,NW,point,NA,1611
2 wk ahead,3,2022,NW,quantile,0.025,1230
2 wk ahead,3,2022,NW,quantile,0.25,1494
2 wk ahead,3,2022,NW,quantile,0.5,1611
2 wk ahead,3,2022,NW,quantile,0.75,1752
2 wk ahead,3,2022,NW,quantile,0.975,2174
,,,,,,
1 wk ahead,2,2022,RP,point,NA,363
1 wk ahead,2,2022,RP,quantile,0.025,270
1 wk ahead,2,2022,RP,quantile,0.25,334
1 wk ahead,2,2022,RP,quantile,0.5,363
1 wk ahead,2,2022,RP,quantile,0.75,387
1 wk ahead,2,2022,RP,quantile,0.975,444
2 wk ahead,3,2022,RP,point,NA,521
2 wk ahead,3,2022,RP,quantile,0.025,324
2 wk ahead,3,2022,RP,quantile,0.25,435
2 wk ahead,3,2022,RP,quantile,0.5,521
2 wk ahead,3,2022,RP,quantile,0.75,587
2 wk ahead,3,2022,RP,quantile,0.975,747
,,,,,,
1 wk ahead,2,2022,SL,point,NA,69
1 wk ahead,2,2022,SL,quantile,0.025,49
1 wk ahead,2,2022,SL,quantile,0.25,61
1 wk ahead,2,2022,SL,quantile,0.5,69
1 wk ahead,2,2022,SL,quantile,0.75,76
1 wk ahead,2,2022,SL,quantile,0.975,89
2 wk ahead,3,2022,SL,point,NA,93
2 wk ahead,3,2022,SL,quantile,0.025,57
2 wk ahead,3,2022,SL,quantile,0.25,78
2 wk ahead,3,2022,SL,quantile,0.5,93
2 wk ahead,3,2022,SL,quantile,0.75,116
2 wk ahead,3,2022,SL,quantile,0.975,142
,,,,,,
1 wk ahead,2,2022,SN,point,NA,121
1 wk ahead,2,2022,SN,quantile,0.025,16
1 wk ahead,2,2022,SN,quantile,0.25,77
1 wk ahead,2,2022,SN,quantile,0.5,121
1 wk ahead,2,2022,SN,quantile,0.75,171
1 wk ahead,2,2022,SN,quantile,0.975,503
2 wk ahead,3,2022,SN,point,NA,337
2 wk ahead,3,2022,SN,quantile,0.025,0
2 wk ahead,3,2022,SN,quantile,0.25,217
2 wk ahead,3,2022,SN,quantile,0.5,337
2 wk ahead,3,2022,SN,quantile,0.75,469
2 wk ahead,3,2022,SN,quantile,0.975,1071
,,,,,,
1 wk ahead,2,2022,ST,point,NA,102
1 wk ahead,2,2022,ST,quantile,0.025,33
1 wk ahead,2,2022,ST,quantile,0.25,88
1 wk ahead,2,2022,ST,quantile,0.5,102
1 wk ahead,2,2022,ST,quantile,0.75,117
1 wk ahead,2,2022,ST,quantile,0.975,182
2 wk ahead,3,2022,ST,point,NA,233
2 wk ahead,3,2022,ST,quantile,0.025,101
2 wk ahead,3,2022,ST,quantile,0.25,152
2 wk ahead,3,2022,ST,quantile,0.5,233
2 wk ahead,3,2022,ST,quantile,0.75,311
2 wk ahead,3,2022,ST,quantile,0.975,380
,,,,,,
1 wk ahead,2,2022,SH,point,NA,127
1 wk ahead,2,2022,SH,quantile,0.025,8
1 wk ahead,2,2022,SH,quantile,0.25,90
1 wk ahead,2,2022,SH,quantile,0.5,127
1 wk ahead,2,2022,SH,quantile,0.75,165
1 wk ahead,2,2022,SH,quantile,0.975,247
2 wk ahead,3,2022,SH,point,NA,244
2 wk ahead,3,2022,SH,quantile,0.025,12
2 wk ahead,3,2022,SH,quantile,0.25,143
2 wk ahead,3,2022,SH,quantile,0.5,244
2 wk ahead,3,2022,SH,quantile,0.75,352
2 wk ahead,3,2022,SH,quantile,0.975,487
,,,,,,
1 wk ahead,2,2022,TH,point,NA,47
1 wk ahead,2,2022,TH,quantile,0.025,0
1 wk ahead,2,2022,TH,quantile,0.25,24
1 wk ahead,2,2022,TH,quantile,0.5,47
1 wk ahead,2,2022,TH,quantile,0.75,73
1 wk ahead,2,2022,TH,quantile,0.975,120
2 wk ahead,3,2022,TH,point,NA,116
2 wk ahead,3,2022,TH,quantile,0.025,8
2 wk ahead,3,2022,TH,quantile,0.25,60
2 wk ahead,3,2022,TH,quantile,0.5,116
2 wk ahead,3,2022,TH,quantile,0.75,185
2 wk ahead,3,2022,TH,quantile,0.975,271
