target,target_week,target_year,location,type,quantile,value
2 wk ahead,6,2022,HB,quantile,0.75,1232
2 wk ahead,6,2022,HB,quantile,0.975,1768
,,,,,,
1 wk ahead,5,2022,HH,point,NA,4836
1 wk ahead,5,2022,HH,quantile,0.025,4534
1 wk ahead,5,2022,HH,quantile,0.25,4710
1 wk ahead,5,2022,HH,quantile,0.5,4836
1 wk ahead,5,2022,HH,quantile,0.75,4977
1 wk ahead,5,2022,HH,quantile,0.975,5165
2 wk ahead,6,2022,HH,point,NA,4190
2 wk ahead,6,2022,HH,quantile,0.025,1765
2 wk ahead,6,2022,HH,quantile,0.25,3133
2 wk ahead,6,2022,HH,quantile,0.5,4190
2 wk ahead,6,2022,HH,quantile,0.75,5296
2 wk ahead,6,2022,HH,quantile,0.975,8085
,,,,,,
1 wk ahead,5,2022,HE,point,NA,20014
1 wk ahead,5,2022,HE,quantile,0.025,18515
1 wk ahead,5,2022,HE,quantile,0.25,19458
1 wk ahead,5,2022,HE,quantile,0.5,20014
1 wk ahead,5,2022,HE,quantile,0.75,21041
1 wk ahead,5,2022,HE,quantile,0.975,22919
2 wk ahead,6,2022,HE,point,NA,17799
2 wk ahead,6,2022,HE,quantile,0.025,14775
2 wk ahead,6,2022,HE,quantile,0.25,16728
2 wk ahead,6,2022,HE,quantile,0.5,17799
2 wk ahead,6,2022,HE,quantile,0.75,18939
2 wk ahead,6,2022,HE,quantile,0.975,21309
,,,,,,
1 wk ahead,5,2022,MV,point,NA,2422
1 wk ahead,5,2022,MV,quantile,0.025,2295
1 wk ahead,5,2022,MV,quantile,0.25,2357
1 wk ahead,5,2022,MV,quantile,0.5,2422
1 wk ahead,5,2022,MV,quantile,0.75,2500
1 wk ahead,5,2022,MV,quantile,0.975,2831
2 wk ahead,6,2022,MV,point,NA,-
2 wk ahead,6,2022,MV,quantile,0.025,-
2 wk ahead,6,2022,MV,quantile,0.25,-
2 wk ahead,6,2022,MV,quantile,0.5,-
2 wk ahead,6,2022,MV,quantile,0.75,-
2 wk ahead,6,2022,MV,quantile,0.975,-
,,,,,,
1 wk ahead,5,2022,NI,point,NA,12447
1 wk ahead,5,2022,NI,quantile,0.025,11546
1 wk ahead,5,2022,NI,quantile,0.25,11993
1 wk ahead,5,2022,NI,quantile,0.5,12447
1 wk ahead,5,2022,NI,quantile,0.75,12979
1 wk ahead,5,2022,NI,quantile,0.975,14053
2 wk ahead,6,2022,NI,point,NA,13205
2 wk ahead,6,2022,NI,quantile,0.025,11183
2 wk ahead,6,2022,NI,quantile,0.25,12013
2 wk ahead,6,2022,NI,quantile,0.5,13205
2 wk ahead,6,2022,NI,quantile,0.75,14655
2 wk ahead,6,2022,NI,quantile,0.975,16233
,,,,,,
1 wk ahead,5,2022,NW,point,NA,88155
1 wk ahead,5,2022,NW,quantile,0.025,84861
1 wk ahead,5,2022,NW,quantile,0.25,86968
1 wk ahead,5,2022,NW,quantile,0.5,88155
1 wk ahead,5,2022,NW,quantile,0.75,89320
1 wk ahead,5,2022,NW,quantile,0.975,97512
2 wk ahead,6,2022,NW,point,NA,92244
2 wk ahead,6,2022,NW,quantile,0.025,80662
2 wk ahead,6,2022,NW,quantile,0.25,86452
2 wk ahead,6,2022,NW,quantile,0.5,92244
2 wk ahead,6,2022,NW,quantile,0.75,99067
2 wk ahead,6,2022,NW,quantile,0.975,126345
,,,,,,
1 wk ahead,5,2022,RP,point,NA,16035
1 wk ahead,5,2022,RP,quantile,0.025,15003
1 wk ahead,5,2022,RP,quantile,0.25,15570
1 wk ahead,5,2022,RP,quantile,0.5,16035
1 wk ahead,5,2022,RP,quantile,0.75,16623
1 wk ahead,5,2022,RP,quantile,0.975,17215
2 wk ahead,6,2022,RP,point,NA,15533
2 wk ahead,6,2022,RP,quantile,0.025,11081
2 wk ahead,6,2022,RP,quantile,0.25,14231
2 wk ahead,6,2022,RP,quantile,0.5,15553
2 wk ahead,6,2022,RP,quantile,0.75,18141
2 wk ahead,6,2022,RP,quantile,0.975,21416
,,,,,,
1 wk ahead,5,2022,SL,point,NA,3660
1 wk ahead,5,2022,SL,quantile,0.025,3245
1 wk ahead,5,2022,SL,quantile,0.25,3542
1 wk ahead,5,2022,SL,quantile,0.5,3660
1 wk ahead,5,2022,SL,quantile,0.75,3914
1 wk ahead,5,2022,SL,quantile,0.975,4235
2 wk ahead,6,2022,SL,point,NA,4107
2 wk ahead,6,2022,SL,quantile,0.025,3111
2 wk ahead,6,2022,SL,quantile,0.25,3636
2 wk ahead,6,2022,SL,quantile,0.5,4107
2 wk ahead,6,2022,SL,quantile,0.75,4678
2 wk ahead,6,2022,SL,quantile,0.975,5144
,,,,,,
1 wk ahead,5,2022,SN,point,NA,12112
1 wk ahead,5,2022,SN,quantile,0.025,10661
1 wk ahead,5,2022,SN,quantile,0.25,11299
1 wk ahead,5,2022,SN,quantile,0.5,12112
1 wk ahead,5,2022,SN,quantile,0.75,13144
1 wk ahead,5,2022,SN,quantile,0.975,14872
2 wk ahead,6,2022,SN,point,NA,14369
2 wk ahead,6,2022,SN,quantile,0.025,9619
2 wk ahead,6,2022,SN,quantile,0.25,12829
2 wk ahead,6,2022,SN,quantile,0.5,14369
2 wk ahead,6,2022,SN,quantile,0.75,16892
2 wk ahead,6,2022,SN,quantile,0.975,20393
,,,,,,
1 wk ahead,5,2022,ST,point,NA,7346
1 wk ahead,5,2022,ST,quantile,0.025,6630
1 wk ahead,5,2022,ST,quantile,0.25,6994
1 wk ahead,5,2022,ST,quantile,0.5,7346
1 wk ahead,5,2022,ST,quantile,0.75,7764
1 wk ahead,5,2022,ST,quantile,0.975,8096
2 wk ahead,6,2022,ST,point,NA,9508
2 wk ahead,6,2022,ST,quantile,0.025,7902
2 wk ahead,6,2022,ST,quantile,0.25,8684
2 wk ahead,6,2022,ST,quantile,0.5,9508
2 wk ahead,6,2022,ST,quantile,0.75,10688
2 wk ahead,6,2022,ST,quantile,0.975,12151
,,,,,,
1 wk ahead,5,2022,SH,point,NA,3397
1 wk ahead,5,2022,SH,quantile,0.025,2934
1 wk ahead,5,2022,SH,quantile,0.25,3256
1 wk ahead,5,2022,SH,quantile,0.5,3397
1 wk ahead,5,2022,SH,quantile,0.75,3538
1 wk ahead,5,2022,SH,quantile,0.975,3824
2 wk ahead,6,2022,SH,point,NA,2641
2 wk ahead,6,2022,SH,quantile,0.025,214
2 wk ahead,6,2022,SH,quantile,0.25,1552
2 wk ahead,6,2022,SH,quantile,0.5,2641
2 wk ahead,6,2022,SH,quantile,0.75,3794
2 wk ahead,6,2022,SH,quantile,0.975,5686
,,,,,,
1 wk ahead,5,2022,TH,point,NA,1813
1 wk ahead,5,2022,TH,quantile,0.025,1188
1 wk ahead,5,2022,TH,quantile,0.25,1489
1 wk ahead,5,2022,TH,quantile,0.5,1813
1 wk ahead,5,2022,TH,quantile,0.75,2185
1 wk ahead,5,2022,TH,quantile,0.975,2711
2 wk ahead,6,2022,TH,point,NA,4333
2 wk ahead,6,2022,TH,quantile,0.025,3336
2 wk ahead,6,2022,TH,quantile,0.25,3881
2 wk ahead,6,2022,TH,quantile,0.5,4333
2 wk ahead,6,2022,TH,quantile,0.75,4838
2 wk ahead,6,2022,TH,quantile,0.975,5526
