target,target_week,target_year,location,type,quantile,value
1 wk ahead,49,2021,BB,point,NA,5205
1 wk ahead,49,2021,BB,quantile,0.025,4762
1 wk ahead,49,2021,BB,quantile,0.25,5161
1 wk ahead,49,2021,BB,quantile,0.5,5205
1 wk ahead,49,2021,BB,quantile,0.75,5285
1 wk ahead,49,2021,BB,quantile,0.975,5775
2 wk ahead,50,2021,BB,point,NA,4230
2 wk ahead,50,2021,BB,quantile,0.025,2775
2 wk ahead,50,2021,BB,quantile,0.25,4005
2 wk ahead,50,2021,BB,quantile,0.5,4230
2 wk ahead,50,2021,BB,quantile,0.75,4515
2 wk ahead,50,2021,BB,quantile,0.975,5930
,,,,,,
1 wk ahead,49,2021,HB,point,NA,315
1 wk ahead,49,2021,HB,quantile,0.025,187
1 wk ahead,49,2021,HB,quantile,0.25,288
1 wk ahead,49,2021,HB,quantile,0.5,315
1 wk ahead,49,2021,HB,quantile,0.75,345
1 wk ahead,49,2021,HB,quantile,0.975,411
2 wk ahead,50,2021,HB,point,NA,300
2 wk ahead,50,2021,HB,quantile,0.025,36
2 wk ahead,50,2021,HB,quantile,0.25,234
2 wk ahead,50,2021,HB,quantile,0.5,300
2 wk ahead,50,2021,HB,quantile,0.75,359
2 wk ahead,50,2021,HB,quantile,0.975,512
,,,,,,
1 wk ahead,49,2021,HH,point,NA,864
1 wk ahead,49,2021,HH,quantile,0.025,682
1 wk ahead,49,2021,HH,quantile,0.25,815
1 wk ahead,49,2021,HH,quantile,0.5,864
1 wk ahead,49,2021,HH,quantile,0.75,926
1 wk ahead,49,2021,HH,quantile,0.975,1068
2 wk ahead,50,2021,HH,point,NA,797
2 wk ahead,50,2021,HH,quantile,0.025,551
2 wk ahead,50,2021,HH,quantile,0.25,700
2 wk ahead,50,2021,HH,quantile,0.5,797
2 wk ahead,50,2021,HH,quantile,0.75,906
2 wk ahead,50,2021,HH,quantile,0.975,1174
,,,,,,
1 wk ahead,49,2021,HE,point,NA,3213
1 wk ahead,49,2021,HE,quantile,0.025,2705
1 wk ahead,49,2021,HE,quantile,0.25,3112
1 wk ahead,49,2021,HE,quantile,0.5,3213
1 wk ahead,49,2021,HE,quantile,0.75,3306
1 wk ahead,49,2021,HE,quantile,0.975,3823
2 wk ahead,50,2021,HE,point,NA,3080
2 wk ahead,50,2021,HE,quantile,0.025,1838
2 wk ahead,50,2021,HE,quantile,0.25,2912
2 wk ahead,50,2021,HE,quantile,0.5,3080
2 wk ahead,50,2021,HE,quantile,0.75,3299
2 wk ahead,50,2021,HE,quantile,0.975,4009
,,,,,,
1 wk ahead,49,2021,MV,point,NA,670
1 wk ahead,49,2021,MV,quantile,0.025,575
1 wk ahead,49,2021,MV,quantile,0.25,647
1 wk ahead,49,2021,MV,quantile,0.5,670
1 wk ahead,49,2021,MV,quantile,0.75,707
1 wk ahead,49,2021,MV,quantile,0.975,769
2 wk ahead,50,2021,MV,point,NA,641
2 wk ahead,50,2021,MV,quantile,0.025,458
2 wk ahead,50,2021,MV,quantile,0.25,569
2 wk ahead,50,2021,MV,quantile,0.5,641
2 wk ahead,50,2021,MV,quantile,0.75,716
2 wk ahead,50,2021,MV,quantile,0.975,835
,,,,,,
1 wk ahead,49,2021,NI,point,NA,3462
1 wk ahead,49,2021,NI,quantile,0.025,2814
1 wk ahead,49,2021,NI,quantile,0.25,3327
1 wk ahead,49,2021,NI,quantile,0.5,3462
1 wk ahead,49,2021,NI,quantile,0.75,3632
1 wk ahead,49,2021,NI,quantile,0.975,3987
2 wk ahead,50,2021,NI,point,NA,3396
2 wk ahead,50,2021,NI,quantile,0.025,2303
2 wk ahead,50,2021,NI,quantile,0.25,2994
2 wk ahead,50,2021,NI,quantile,0.5,3396
2 wk ahead,50,2021,NI,quantile,0.75,3995
2 wk ahead,50,2021,NI,quantile,0.975,4530
,,,,,,
1 wk ahead,49,2021,NW,point,NA,17322
1 wk ahead,49,2021,NW,quantile,0.025,14337
1 wk ahead,49,2021,NW,quantile,0.25,16780
1 wk ahead,49,2021,NW,quantile,0.5,17322
1 wk ahead,49,2021,NW,quantile,0.75,17865
1 wk ahead,49,2021,NW,quantile,0.975,20405
2 wk ahead,50,2021,NW,point,NA,16702
2 wk ahead,50,2021,NW,quantile,0.025,11202
2 wk ahead,50,2021,NW,quantile,0.25,15399
2 wk ahead,50,2021,NW,quantile,0.5,16702
2 wk ahead,50,2021,NW,quantile,0.75,18604
2 wk ahead,50,2021,NW,quantile,0.975,23325
,,,,,,
1 wk ahead,49,2021,RP,point,NA,6108
1 wk ahead,49,2021,RP,quantile,0.025,5596
1 wk ahead,49,2021,RP,quantile,0.25,6049
1 wk ahead,49,2021,RP,quantile,0.5,6180
1 wk ahead,49,2021,RP,quantile,0.75,6399
1 wk ahead,49,2021,RP,quantile,0.975,6762
2 wk ahead,50,2021,RP,point,NA,5772
2 wk ahead,50,2021,RP,quantile,0.025,4696
2 wk ahead,50,2021,RP,quantile,0.25,5415
2 wk ahead,50,2021,RP,quantile,0.5,5772
2 wk ahead,50,2021,RP,quantile,0.75,6196
2 wk ahead,50,2021,RP,quantile,0.975,7305
,,,,,,
1 wk ahead,49,2021,SL,point,NA,1013
1 wk ahead,49,2021,SL,quantile,0.025,857
1 wk ahead,49,2021,SL,quantile,0.25,965
1 wk ahead,49,2021,SL,quantile,0.5,1013
1 wk ahead,49,2021,SL,quantile,0.75,1083
1 wk ahead,49,2021,SL,quantile,0.975,1158
2 wk ahead,50,2021,SL,point,NA,911
2 wk ahead,50,2021,SL,quantile,0.025,455
2 wk ahead,50,2021,SL,quantile,0.25,675
2 wk ahead,50,2021,SL,quantile,0.5,911
2 wk ahead,50,2021,SL,quantile,0.75,1169
2 wk ahead,50,2021,SL,quantile,0.975,1445
,,,,,,
1 wk ahead,49,2021,SN,point,NA,11158
1 wk ahead,49,2021,SN,quantile,0.025,9881
1 wk ahead,49,2021,SN,quantile,0.25,10931
1 wk ahead,49,2021,SN,quantile,0.5,11158
1 wk ahead,49,2021,SN,quantile,0.75,11476
1 wk ahead,49,2021,SN,quantile,0.975,12827
2 wk ahead,50,2021,SN,point,NA,10034
2 wk ahead,50,2021,SN,quantile,0.025,6309
2 wk ahead,50,2021,SN,quantile,0.25,9305
2 wk ahead,50,2021,SN,quantile,0.5,10034
2 wk ahead,50,2021,SN,quantile,0.75,10977
2 wk ahead,50,2021,SN,quantile,0.975,16194
,,,,,,
1 wk ahead,49,2021,ST,point,NA,6176
1 wk ahead,49,2021,ST,quantile,0.025,5674
1 wk ahead,49,2021,ST,quantile,0.25,6059
1 wk ahead,49,2021,ST,quantile,0.5,6176
1 wk ahead,49,2021,ST,quantile,0.75,6362
1 wk ahead,49,2021,ST,quantile,0.975,7138
2 wk ahead,50,2021,ST,point,NA,5618
2 wk ahead,50,2021,ST,quantile,0.025,4138
2 wk ahead,50,2021,ST,quantile,0.25,5201
2 wk ahead,50,2021,ST,quantile,0.5,5618
2 wk ahead,50,2021,ST,quantile,0.75,6109
2 wk ahead,50,2021,ST,quantile,0.975,8076
,,,,,,
1 wk ahead,49,2021,SH,point,NA,720
1 wk ahead,49,2021,SH,quantile,0.025,557
1 wk ahead,49,2021,SH,quantile,0.25,658
1 wk ahead,49,2021,SH,quantile,0.5,720
1 wk ahead,49,2021,SH,quantile,0.75,771
1 wk ahead,49,2021,SH,quantile,0.975,899
2 wk ahead,50,2021,SH,point,NA,695
2 wk ahead,50,2021,SH,quantile,0.025,417
2 wk ahead,50,2021,SH,quantile,0.25,516
2 wk ahead,50,2021,SH,quantile,0.5,695
2 wk ahead,50,2021,SH,quantile,0.75,832
2 wk ahead,50,2021,SH,quantile,0.975,1015
,,,,,,
1 wk ahead,49,2021,TH,point,NA,2025
1 wk ahead,49,2021,TH,quantile,0.025,1662
1 wk ahead,49,2021,TH,quantile,0.25,1981
1 wk ahead,49,2021,TH,quantile,0.5,2025
1 wk ahead,49,2021,TH,quantile,0.75,2101
1 wk ahead,49,2021,TH,quantile,0.975,2356
2 wk ahead,50,2021,TH,point,NA,2023
2 wk ahead,50,2021,TH,quantile,0.025,1103
2 wk ahead,50,2021,TH,quantile,0.25,1883
2 wk ahead,50,2021,TH,quantile,0.5,2023
2 wk ahead,50,2021,TH,quantile,0.75,2218
2 wk ahead,50,2021,TH,quantile,0.975,2695
