target,target_week,target_year,location,type,quantile,value
2 wk ahead,9,2022,HE,quantile,0.25,351
2 wk ahead,9,2022,HE,quantile,0.5,597
2 wk ahead,9,2022,HE,quantile,0.75,708
2 wk ahead,9,2022,HE,quantile,0.975,1064
,,,,,,
1 wk ahead,8,2022,MV,point,NA,101
1 wk ahead,8,2022,MV,quantile,0.025,78
1 wk ahead,8,2022,MV,quantile,0.25,91
1 wk ahead,8,2022,MV,quantile,0.5,101
1 wk ahead,8,2022,MV,quantile,0.75,114
1 wk ahead,8,2022,MV,quantile,0.975,130
2 wk ahead,9,2022,MV,point,NA,92
2 wk ahead,9,2022,MV,quantile,0.025,47
2 wk ahead,9,2022,MV,quantile,0.25,63
2 wk ahead,9,2022,MV,quantile,0.5,92
2 wk ahead,9,2022,MV,quantile,0.75,114
2 wk ahead,9,2022,MV,quantile,0.975,135
,,,,,,
1 wk ahead,8,2022,NI,point,NA,869
1 wk ahead,8,2022,NI,quantile,0.025,764
1 wk ahead,8,2022,NI,quantile,0.25,810
1 wk ahead,8,2022,NI,quantile,0.5,869
1 wk ahead,8,2022,NI,quantile,0.75,916
1 wk ahead,8,2022,NI,quantile,0.975,955
2 wk ahead,9,2022,NI,point,NA,880
2 wk ahead,9,2022,NI,quantile,0.025,675
2 wk ahead,9,2022,NI,quantile,0.25,773
2 wk ahead,9,2022,NI,quantile,0.5,880
2 wk ahead,9,2022,NI,quantile,0.75,967
2 wk ahead,9,2022,NI,quantile,0.975,1063
,,,,,,
1 wk ahead,8,2022,NW,point,NA,3779
1 wk ahead,8,2022,NW,quantile,0.025,3055
1 wk ahead,8,2022,NW,quantile,0.25,3607
1 wk ahead,8,2022,NW,quantile,0.5,3779
1 wk ahead,8,2022,NW,quantile,0.75,3897
1 wk ahead,8,2022,NW,quantile,0.975,4401
2 wk ahead,9,2022,NW,point,NA,3644
2 wk ahead,9,2022,NW,quantile,0.025,2304
2 wk ahead,9,2022,NW,quantile,0.25,3046
2 wk ahead,9,2022,NW,quantile,0.5,3644
2 wk ahead,9,2022,NW,quantile,0.75,4166
2 wk ahead,9,2022,NW,quantile,0.975,5496
,,,,,,
1 wk ahead,8,2022,RP,point,NA,-
1 wk ahead,8,2022,RP,quantile,0.025,-
1 wk ahead,8,2022,RP,quantile,0.25,-
1 wk ahead,8,2022,RP,quantile,0.5,-
1 wk ahead,8,2022,RP,quantile,0.75,-
1 wk ahead,8,2022,RP,quantile,0.975,-
2 wk ahead,9,2022,RP,point,NA,1097
2 wk ahead,9,2022,RP,quantile,0.025,762
2 wk ahead,9,2022,RP,quantile,0.25,979
2 wk ahead,9,2022,RP,quantile,0.5,1097
2 wk ahead,9,2022,RP,quantile,0.75,1223
2 wk ahead,9,2022,RP,quantile,0.975,1553
,,,,,,
1 wk ahead,8,2022,SL,point,NA,-
1 wk ahead,8,2022,SL,quantile,0.025,-
1 wk ahead,8,2022,SL,quantile,0.25,-
1 wk ahead,8,2022,SL,quantile,0.5,-
1 wk ahead,8,2022,SL,quantile,0.75,-
1 wk ahead,8,2022,SL,quantile,0.975,-
2 wk ahead,9,2022,SL,point,NA,253
2 wk ahead,9,2022,SL,quantile,0.025,144
2 wk ahead,9,2022,SL,quantile,0.25,218
2 wk ahead,9,2022,SL,quantile,0.5,253
2 wk ahead,9,2022,SL,quantile,0.75,289
2 wk ahead,9,2022,SL,quantile,0.975,357
,,,,,,
1 wk ahead,8,2022,SN,point,NA,-
1 wk ahead,8,2022,SN,quantile,0.025,-
1 wk ahead,8,2022,SN,quantile,0.25,-
1 wk ahead,8,2022,SN,quantile,0.5,-
1 wk ahead,8,2022,SN,quantile,0.75,-
1 wk ahead,8,2022,SN,quantile,0.975,-
2 wk ahead,9,2022,SN,point,NA,851
2 wk ahead,9,2022,SN,quantile,0.025,369
2 wk ahead,9,2022,SN,quantile,0.25,722
2 wk ahead,9,2022,SN,quantile,0.5,851
2 wk ahead,9,2022,SN,quantile,0.75,1169
2 wk ahead,9,2022,SN,quantile,0.975,1560
,,,,,,
1 wk ahead,8,2022,ST,point,NA,552
1 wk ahead,8,2022,ST,quantile,0.025,473
1 wk ahead,8,2022,ST,quantile,0.25,518
1 wk ahead,8,2022,ST,quantile,0.5,552
1 wk ahead,8,2022,ST,quantile,0.75,597
1 wk ahead,8,2022,ST,quantile,0.975,632
2 wk ahead,9,2022,ST,point,NA,619
2 wk ahead,9,2022,ST,quantile,0.025,468
2 wk ahead,9,2022,ST,quantile,0.25,550
2 wk ahead,9,2022,ST,quantile,0.5,619
2 wk ahead,9,2022,ST,quantile,0.75,694
2 wk ahead,9,2022,ST,quantile,0.975,877
,,,,,,
1 wk ahead,8,2022,SH,point,NA,291
1 wk ahead,8,2022,SH,quantile,0.025,248
1 wk ahead,8,2022,SH,quantile,0.25,263
1 wk ahead,8,2022,SH,quantile,0.5,291
1 wk ahead,8,2022,SH,quantile,0.75,313
1 wk ahead,8,2022,SH,quantile,0.975,333
2 wk ahead,9,2022,SH,point,NA,251
2 wk ahead,9,2022,SH,quantile,0.025,135
2 wk ahead,9,2022,SH,quantile,0.25,184
2 wk ahead,9,2022,SH,quantile,0.5,251
2 wk ahead,9,2022,SH,quantile,0.75,315
2 wk ahead,9,2022,SH,quantile,0.975,387
,,,,,,
1 wk ahead,8,2022,TH,point,NA,471
1 wk ahead,8,2022,TH,quantile,0.025,416
1 wk ahead,8,2022,TH,quantile,0.25,446
1 wk ahead,8,2022,TH,quantile,0.5,471
1 wk ahead,8,2022,TH,quantile,0.75,503
1 wk ahead,8,2022,TH,quantile,0.975,543
2 wk ahead,9,2022,TH,point,NA,417
2 wk ahead,9,2022,TH,quantile,0.025,262
2 wk ahead,9,2022,TH,quantile,0.25,349
2 wk ahead,9,2022,TH,quantile,0.5,417
2 wk ahead,9,2022,TH,quantile,0.75,481
2 wk ahead,9,2022,TH,quantile,0.975,524
