target,target_week,target_year,location,type,quantile,value
1 wk ahead,5,2022,HB,quantile,0.975,49
2 wk ahead,6,2022,HB,point,NA,35
2 wk ahead,6,2022,HB,quantile,0.025,8
2 wk ahead,6,2022,HB,quantile,0.25,22
2 wk ahead,6,2022,HB,quantile,0.5,35
2 wk ahead,6,2022,HB,quantile,0.75,46
2 wk ahead,6,2022,HB,quantile,0.975,55
,,,,,,
1 wk ahead,5,2022,HH,point,NA,215
1 wk ahead,5,2022,HH,quantile,0.025,190
1 wk ahead,5,2022,HH,quantile,0.25,200
1 wk ahead,5,2022,HH,quantile,0.5,215
1 wk ahead,5,2022,HH,quantile,0.75,227
1 wk ahead,5,2022,HH,quantile,0.975,253
2 wk ahead,6,2022,HH,point,NA,187
2 wk ahead,6,2022,HH,quantile,0.025,104
2 wk ahead,6,2022,HH,quantile,0.25,128
2 wk ahead,6,2022,HH,quantile,0.5,187
2 wk ahead,6,2022,HH,quantile,0.75,251
2 wk ahead,6,2022,HH,quantile,0.975,283
,,,,,,
1 wk ahead,5,2022,HE,point,NA,1150
1 wk ahead,5,2022,HE,quantile,0.025,1010
1 wk ahead,5,2022,HE,quantile,0.25,1070
1 wk ahead,5,2022,HE,quantile,0.5,1150
1 wk ahead,5,2022,HE,quantile,0.75,1215
1 wk ahead,5,2022,HE,quantile,0.975,1293
2 wk ahead,6,2022,HE,point,NA,1078
2 wk ahead,6,2022,HE,quantile,0.025,828
2 wk ahead,6,2022,HE,quantile,0.25,928
2 wk ahead,6,2022,HE,quantile,0.5,1078
2 wk ahead,6,2022,HE,quantile,0.75,1188
2 wk ahead,6,2022,HE,quantile,0.975,1348
,,,,,,
1 wk ahead,5,2022,MV,point,NA,107
1 wk ahead,5,2022,MV,quantile,0.025,85
1 wk ahead,5,2022,MV,quantile,0.25,99
1 wk ahead,5,2022,MV,quantile,0.5,107
1 wk ahead,5,2022,MV,quantile,0.75,116
1 wk ahead,5,2022,MV,quantile,0.975,127
2 wk ahead,6,2022,MV,point,NA,-
2 wk ahead,6,2022,MV,quantile,0.025,-
2 wk ahead,6,2022,MV,quantile,0.25,-
2 wk ahead,6,2022,MV,quantile,0.5,-
2 wk ahead,6,2022,MV,quantile,0.75,-
2 wk ahead,6,2022,MV,quantile,0.975,-
,,,,,,
1 wk ahead,5,2022,NI,point,NA,754
1 wk ahead,5,2022,NI,quantile,0.025,668
1 wk ahead,5,2022,NI,quantile,0.25,697
1 wk ahead,5,2022,NI,quantile,0.5,754
1 wk ahead,5,2022,NI,quantile,0.75,800
1 wk ahead,5,2022,NI,quantile,0.975,869
2 wk ahead,6,2022,NI,point,NA,728
2 wk ahead,6,2022,NI,quantile,0.025,571
2 wk ahead,6,2022,NI,quantile,0.25,651
2 wk ahead,6,2022,NI,quantile,0.5,728
2 wk ahead,6,2022,NI,quantile,0.75,835
2 wk ahead,6,2022,NI,quantile,0.975,940
,,,,,,
1 wk ahead,5,2022,NW,point,NA,5698
1 wk ahead,5,2022,NW,quantile,0.025,5220
1 wk ahead,5,2022,NW,quantile,0.25,5534
1 wk ahead,5,2022,NW,quantile,0.5,5698
1 wk ahead,5,2022,NW,quantile,0.75,5816
1 wk ahead,5,2022,NW,quantile,0.975,6184
2 wk ahead,6,2022,NW,point,NA,6366
2 wk ahead,6,2022,NW,quantile,0.025,5400
2 wk ahead,6,2022,NW,quantile,0.25,5969
2 wk ahead,6,2022,NW,quantile,0.5,6366
2 wk ahead,6,2022,NW,quantile,0.75,6986
2 wk ahead,6,2022,NW,quantile,0.975,8226
,,,,,,
1 wk ahead,5,2022,RP,point,NA,1034
1 wk ahead,5,2022,RP,quantile,0.025,942
1 wk ahead,5,2022,RP,quantile,0.25,996
1 wk ahead,5,2022,RP,quantile,0.5,1034
1 wk ahead,5,2022,RP,quantile,0.75,1068
1 wk ahead,5,2022,RP,quantile,0.975,1132
2 wk ahead,6,2022,RP,point,NA,1113
2 wk ahead,6,2022,RP,quantile,0.025,906
2 wk ahead,6,2022,RP,quantile,0.25,1011
2 wk ahead,6,2022,RP,quantile,0.5,1113
2 wk ahead,6,2022,RP,quantile,0.75,1208
2 wk ahead,6,2022,RP,quantile,0.975,1429
,,,,,,
1 wk ahead,5,2022,SL,point,NA,220
1 wk ahead,5,2022,SL,quantile,0.025,180
1 wk ahead,5,2022,SL,quantile,0.25,198
1 wk ahead,5,2022,SL,quantile,0.5,220
1 wk ahead,5,2022,SL,quantile,0.75,242
1 wk ahead,5,2022,SL,quantile,0.975,262
2 wk ahead,6,2022,SL,point,NA,298
2 wk ahead,6,2022,SL,quantile,0.025,239
2 wk ahead,6,2022,SL,quantile,0.25,273
2 wk ahead,6,2022,SL,quantile,0.5,298
2 wk ahead,6,2022,SL,quantile,0.75,323
2 wk ahead,6,2022,SL,quantile,0.975,358
,,,,,,
1 wk ahead,5,2022,SN,point,NA,723
1 wk ahead,5,2022,SN,quantile,0.025,619
1 wk ahead,5,2022,SN,quantile,0.25,664
1 wk ahead,5,2022,SN,quantile,0.5,723
1 wk ahead,5,2022,SN,quantile,0.75,850
1 wk ahead,5,2022,SN,quantile,0.975,1096
2 wk ahead,6,2022,SN,point,NA,809
2 wk ahead,6,2022,SN,quantile,0.025,327
2 wk ahead,6,2022,SN,quantile,0.25,680
2 wk ahead,6,2022,SN,quantile,0.5,809
2 wk ahead,6,2022,SN,quantile,0.75,1127
2 wk ahead,6,2022,SN,quantile,0.975,1518
,,,,,,
1 wk ahead,5,2022,ST,point,NA,439
1 wk ahead,5,2022,ST,quantile,0.025,370
1 wk ahead,5,2022,ST,quantile,0.25,405
1 wk ahead,5,2022,ST,quantile,0.5,439
1 wk ahead,5,2022,ST,quantile,0.75,475
1 wk ahead,5,2022,ST,quantile,0.975,519
2 wk ahead,6,2022,ST,point,NA,569
2 wk ahead,6,2022,ST,quantile,0.025,441
2 wk ahead,6,2022,ST,quantile,0.25,503
2 wk ahead,6,2022,ST,quantile,0.5,569
2 wk ahead,6,2022,ST,quantile,0.75,638
2 wk ahead,6,2022,ST,quantile,0.975,715
,,,,,,
1 wk ahead,5,2022,SH,point,NA,255
1 wk ahead,5,2022,SH,quantile,0.025,200
1 wk ahead,5,2022,SH,quantile,0.25,227
1 wk ahead,5,2022,SH,quantile,0.5,255
1 wk ahead,5,2022,SH,quantile,0.75,288
1 wk ahead,5,2022,SH,quantile,0.975,307
2 wk ahead,6,2022,SH,point,NA,216
2 wk ahead,6,2022,SH,quantile,0.025,73
2 wk ahead,6,2022,SH,quantile,0.25,148
2 wk ahead,6,2022,SH,quantile,0.5,216
2 wk ahead,6,2022,SH,quantile,0.75,278
2 wk ahead,6,2022,SH,quantile,0.975,355
,,,,,,
1 wk ahead,5,2022,TH,point,NA,131
1 wk ahead,5,2022,TH,quantile,0.025,76
1 wk ahead,5,2022,TH,quantile,0.25,106
1 wk ahead,5,2022,TH,quantile,0.5,131
1 wk ahead,5,2022,TH,quantile,0.75,162
1 wk ahead,5,2022,TH,quantile,0.975,203
2 wk ahead,6,2022,TH,point,NA,298
2 wk ahead,6,2022,TH,quantile,0.025,192
2 wk ahead,6,2022,TH,quantile,0.25,239
2 wk ahead,6,2022,TH,quantile,0.5,298
2 wk ahead,6,2022,TH,quantile,0.75,367
2 wk ahead,6,2022,TH,quantile,0.975,453
