target,target_week,target_year,location,type,quantile,value
1 wk ahead,47,2021,BW,point,NA,9888
1 wk ahead,47,2021,BW,quantile,0.025,9387
1 wk ahead,47,2021,BW,quantile,0.25,9771
1 wk ahead,47,2021,BW,quantile,0.5,9888
1 wk ahead,47,2021,BW,quantile,0.75,10016
1 wk ahead,47,2021,BW,quantile,0.975,10457
2 wk ahead,48,2021,BW,point,NA,12245
2 wk ahead,48,2021,BW,quantile,0.025,11336
2 wk ahead,48,2021,BW,quantile,0.25,11816
2 wk ahead,48,2021,BW,quantile,0.5,12245
2 wk ahead,48,2021,BW,quantile,0.75,12773
2 wk ahead,48,2021,BW,quantile,0.975,13168
,,,,,,
1 wk ahead,47,2021,BY,point,NA,23410
1 wk ahead,47,2021,BY,quantile,0.025,22412
1 wk ahead,47,2021,BY,quantile,0.25,23183
1 wk ahead,47,2021,BY,quantile,0.5,23410
1 wk ahead,47,2021,BY,quantile,0.75,23759
1 wk ahead,47,2021,BY,quantile,0.975,24780
2 wk ahead,48,2021,BY,point,NA,23986
2 wk ahead,48,2021,BY,quantile,0.025,22215
2 wk ahead,48,2021,BY,quantile,0.25,23436
2 wk ahead,48,2021,BY,quantile,0.5,23986
2 wk ahead,48,2021,BY,quantile,0.75,24609
2 wk ahead,48,2021,BY,quantile,0.975,25847
,,,,,,
1 wk ahead,47,2021,BE,point,NA,5820
1 wk ahead,47,2021,BE,quantile,0.025,5681
1 wk ahead,47,2021,BE,quantile,0.25,5760
1 wk ahead,47,2021,BE,quantile,0.5,5820
1 wk ahead,47,2021,BE,quantile,0.75,5905
1 wk ahead,47,2021,BE,quantile,0.975,6272
2 wk ahead,48,2021,BE,point,NA,6216
2 wk ahead,48,2021,BE,quantile,0.025,5720
2 wk ahead,48,2021,BE,quantile,0.25,6004
2 wk ahead,48,2021,BE,quantile,0.5,6216
2 wk ahead,48,2021,BE,quantile,0.75,6523
2 wk ahead,48,2021,BE,quantile,0.975,6855
,,,,,,
1 wk ahead,47,2021,BB,point,NA,6308
1 wk ahead,47,2021,BB,quantile,0.025,6148
1 wk ahead,47,2021,BB,quantile,0.25,6274
1 wk ahead,47,2021,BB,quantile,0.5,6308
1 wk ahead,47,2021,BB,quantile,0.75,6376
1 wk ahead,47,2021,BB,quantile,0.975,6527
2 wk ahead,48,2021,BB,point,NA,6201
2 wk ahead,48,2021,BB,quantile,0.025,5804
2 wk ahead,48,2021,BB,quantile,0.25,6098
2 wk ahead,48,2021,BB,quantile,0.5,6201
2 wk ahead,48,2021,BB,quantile,0.75,6347
2 wk ahead,48,2021,BB,quantile,0.975,6623
,,,,,,
1 wk ahead,47,2021,HB,point,NA,256
1 wk ahead,47,2021,HB,quantile,0.025,190
1 wk ahead,47,2021,HB,quantile,0.25,234
1 wk ahead,47,2021,HB,quantile,0.5,256
1 wk ahead,47,2021,HB,quantile,0.75,280
1 wk ahead,47,2021,HB,quantile,0.975,338
2 wk ahead,48,2021,HB,point,NA,293
2 wk ahead,48,2021,HB,quantile,0.025,169
2 wk ahead,48,2021,HB,quantile,0.25,242
2 wk ahead,48,2021,HB,quantile,0.5,293
2 wk ahead,48,2021,HB,quantile,0.75,362
2 wk ahead,48,2021,HB,quantile,0.975,456
,,,,,,
1 wk ahead,47,2021,HH,point,NA,811
1 wk ahead,47,2021,HH,quantile,0.025,663
1 wk ahead,47,2021,HH,quantile,0.25,766
1 wk ahead,47,2021,HH,quantile,0.5,811
1 wk ahead,47,2021,HH,quantile,0.75,870
1 wk ahead,47,2021,HH,quantile,0.975,950
2 wk ahead,48,2021,HH,point,NA,880
2 wk ahead,48,2021,HH,quantile,0.025,620
2 wk ahead,48,2021,HH,quantile,0.25,796
2 wk ahead,48,2021,HH,quantile,0.5,880
2 wk ahead,48,2021,HH,quantile,0.75,973
2 wk ahead,48,2021,HH,quantile,0.975,1196
,,,,,,
1 wk ahead,47,2021,HE,point,NA,314
1 wk ahead,47,2021,HE,quantile,0.025,177
1 wk ahead,47,2021,HE,quantile,0.25,254
1 wk ahead,47,2021,HE,quantile,0.5,314
1 wk ahead,47,2021,HE,quantile,0.75,366
1 wk ahead,47,2021,HE,quantile,0.975,456
2 wk ahead,48,2021,HE,point,NA,345
2 wk ahead,48,2021,HE,quantile,0.025,151
2 wk ahead,48,2021,HE,quantile,0.25,247
2 wk ahead,48,2021,HE,quantile,0.5,345
2 wk ahead,48,2021,HE,quantile,0.75,500
2 wk ahead,48,2021,HE,quantile,0.975,695
,,,,,,
1 wk ahead,47,2021,MV,point,NA,373
1 wk ahead,47,2021,MV,quantile,0.025,324
1 wk ahead,47,2021,MV,quantile,0.25,354
1 wk ahead,47,2021,MV,quantile,0.5,373
1 wk ahead,47,2021,MV,quantile,0.75,401
1 wk ahead,47,2021,MV,quantile,0.975,438
2 wk ahead,48,2021,MV,point,NA,415
2 wk ahead,48,2021,MV,quantile,0.025,245
2 wk ahead,48,2021,MV,quantile,0.25,362
2 wk ahead,48,2021,MV,quantile,0.5,415
2 wk ahead,48,2021,MV,quantile,0.75,480
2 wk ahead,48,2021,MV,quantile,0.975,578
,,,,,,
1 wk ahead,47,2021,NI,point,NA,2825
1 wk ahead,47,2021,NI,quantile,0.025,2624
1 wk ahead,47,2021,NI,quantile,0.25,2750
1 wk ahead,47,2021,NI,quantile,0.5,2825
1 wk ahead,47,2021,NI,quantile,0.75,2928
1 wk ahead,47,2021,NI,quantile,0.975,3185
2 wk ahead,48,2021,NI,point,NA,3481
2 wk ahead,48,2021,NI,quantile,0.025,3086
2 wk ahead,48,2021,NI,quantile,0.25,3369
2 wk ahead,48,2021,NI,quantile,0.5,3481
2 wk ahead,48,2021,NI,quantile,0.75,3655
2 wk ahead,48,2021,NI,quantile,0.975,3936
,,,,,,
1 wk ahead,47,2021,NW,point,NA,13986
1 wk ahead,47,2021,NW,quantile,0.025,11895
1 wk ahead,47,2021,NW,quantile,0.25,13577
1 wk ahead,47,2021,NW,quantile,0.5,13986
1 wk ahead,47,2021,NW,quantile,0.75,14441
1 wk ahead,47,2021,NW,quantile,0.975,15074
2 wk ahead,48,2021,NW,point,NA,16703
2 wk ahead,48,2021,NW,quantile,0.025,13403
2 wk ahead,48,2021,NW,quantile,0.25,15679
2 wk ahead,48,2021,NW,quantile,0.5,16703
2 wk ahead,48,2021,NW,quantile,0.75,17991
2 wk ahead,48,2021,NW,quantile,0.975,20016
,,,,,,
1 wk ahead,47,2021,RP,point,NA,4589
1 wk ahead,47,2021,RP,quantile,0.025,4089
1 wk ahead,47,2021,RP,quantile,0.25,4443
1 wk ahead,47,2021,RP,quantile,0.5,4589
1 wk ahead,47,2021,RP,quantile,0.75,4810
1 wk ahead,47,2021,RP,quantile,0.975,5132
2 wk ahead,48,2021,RP,point,NA,5437
2 wk ahead,48,2021,RP,quantile,0.025,4694
2 wk ahead,48,2021,RP,quantile,0.25,5110
2 wk ahead,48,2021,RP,quantile,0.5,5437
2 wk ahead,48,2021,RP,quantile,0.75,5820
2 wk ahead,48,2021,RP,quantile,0.975,6204
,,,,,,
1 wk ahead,47,2021,SL,point,NA,1008
1 wk ahead,47,2021,SL,quantile,0.025,914
1 wk ahead,47,2021,SL,quantile,0.25,963
1 wk ahead,47,2021,SL,quantile,0.5,1008
1 wk ahead,47,2021,SL,quantile,0.75,1062
1 wk ahead,47,2021,SL,quantile,0.975,1110
2 wk ahead,48,2021,SL,point,NA,1321
2 wk ahead,48,2021,SL,quantile,0.025,1176
2 wk ahead,48,2021,SL,quantile,0.25,1246
2 wk ahead,48,2021,SL,quantile,0.5,1321
2 wk ahead,48,2021,SL,quantile,0.75,1404
2 wk ahead,48,2021,SL,quantile,0.975,1554
,,,,,,
1 wk ahead,47,2021,SN,point,NA,15629
1 wk ahead,47,2021,SN,quantile,0.025,15044
1 wk ahead,47,2021,SN,quantile,0.25,15423
1 wk ahead,47,2021,SN,quantile,0.5,15629
1 wk ahead,47,2021,SN,quantile,0.75,15889
1 wk ahead,47,2021,SN,quantile,0.975,16442
2 wk ahead,48,2021,SN,point,NA,12837
2 wk ahead,48,2021,SN,quantile,0.025,11619
2 wk ahead,48,2021,SN,quantile,0.25,12328
2 wk ahead,48,2021,SN,quantile,0.5,12837
2 wk ahead,48,2021,SN,quantile,0.75,13414
2 wk ahead,48,2021,SN,quantile,0.975,14494
,,,,,,
1 wk ahead,47,2021,ST,point,NA,5544
1 wk ahead,47,2021,ST,quantile,0.025,5261
1 wk ahead,47,2021,ST,quantile,0.25,5479
1 wk ahead,47,2021,ST,quantile,0.5,5544
1 wk ahead,47,2021,ST,quantile,0.75,5651
1 wk ahead,47,2021,ST,quantile,0.975,5832
2 wk ahead,48,2021,ST,point,NA,6761
